# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.205365740519495743e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.234721217841356022e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.242018043066381416e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.236799812031873946e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.258612574690728625e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.246503451835436094e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.250711878414906053e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.271588852985241491e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.286400018365264186e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.269305738844316744e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.294470216496997894e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.283763816572656591e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.292735174941520349e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.308657619654769455e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.318668016201458792e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.333477564277043781e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.350127543916854522e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.376206937261933216e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.393504004673707719e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.405144502564057651e+00
3.697023847395903999e+02,2.704878413766187251e+01,1.419030716432576167e+00
3.706495642702419673e+02,2.697966209589002418e+01,1.414459295128736027e+00
3.715967438008935346e+02,2.691089243063478520e+01,1.434739845084256338e+00
3.725439233315451020e+02,2.684247245418229610e+01,1.426444092181676782e+00
3.734911028621966125e+02,2.677439950608302155e+01,1.428751486880770694e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.408391705834642460e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.406542833360467259e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.409274709026765660e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.399564799884747357e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.389125180788504332e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.383414470711934463e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.373691331518552383e+00
3.810685391074090944e+02,2.624199841693404878e+01,1.358544341526085386e+00
3.820157186380606618e+02,2.617693333575747872e+01,1.338152664251225810e+00
3.829628981687122291e+02,2.611219010462615131e+01,1.323485708029803254e+00
3.839100776993637965e+02,2.604776634134335467e+01,1.309871826676697992e+00
3.848572572300153070e+02,2.598365968716385765e+01,1.281073921453458553e+00
3.858044367606668743e+02,2.591986780650602640e+01,1.249091774103370467e+00
3.867516162913184417e+02,2.585638838666819339e+01,1.222953108931493560e+00
3.876987958219700090e+02,2.579321913754915840e+01,1.176452743520433497e+00
3.886459753526215763e+02,2.573035779137277856e+01,1.128975160174437109e+00
3.895931548832730869e+02,2.566780210241661919e+01,1.078205526686074833e+00
3.905403344139246542e+02,2.560554984674446288e+01,1.011800828019930210e+00
3.914875139445762215e+02,2.554359882194281894e+01,9.379897561411646434e-01
3.924346934752277889e+02,2.548194684686114186e+01,8.775426080785556637e-01
3.933818730058793562e+02,2.542059176135587606e+01,7.870675080527894663e-01
3.943290525365308667e+02,2.535953142603814214e+01,6.949573091301411987e-01
3.952762320671824909e+02,2.529876372202507184e+01,6.072433778942991633e-01
3.962234115978340014e+02,2.523828655069473825e+01,5.190712816854882172e-01
3.971705911284855688e+02,2.517809783344451446e+01,4.352021917452587041e-01
3.981177706591371361e+02,2.511819551145296714e+01,3.617892229209659916e-01
3.990649501897887035e+02,2.505857754544508254e+01,2.747382793654649658e-01
4.000121297204402708e+02,2.499924191546086760e+01,1.966106489533130108e-01
4.009593092510917813e+02,2.494018662062719116e+01,1.354632080045677922e-01
4.019064887817433487e+02,2.488140967893288646e+01,7.497619140813292782e-02
4.028536683123949160e+02,2.482290912700700503e+01,1.092503775870176663e-02
4.038008478430464834e+02,2.476468301990020748e+01,-5.127577126096588556e-02
4.047480273736980507e+02,2.470672943086920270e+01,-1.063512673771985773e-01
4.056952069043495612e+02,2.464904645116424220e+01,-1.466211046737236623e-01
4.066423864350011854e+02,2.459163218981951005e+01,-2.067420204024690289e-01
4.075895659656526959e+02,2.453448477344656453e+01,-2.423667274416529682e-01
4.085367454963042633e+02,2.447760234603049412e+01,-2.734093995217881101e-01
4.094839250269558306e+02,2.442098306872903990e+01,-3.238858381560044131e-01
4.104311045576073980e+02,2.436462511967442168e+01,-3.459942938359355513e-01
4.113782840882589653e+02,2.430852669377792097e+01,-3.593161721044418888e-01
4.123254636189104758e+02,2.425268600253717111e+01,-3.857408345933252547e-01
4.132726431495620432e+02,2.419710127384606935e+01,-3.955018166384272615e-01
4.142198226802136105e+02,2.414177075180733212e+01,-4.104006273268968052e-01
4.151670022108651779e+02,2.408669269654758338e+01,-4.384851796700235393e-01
4.161141817415167452e+02,2.403186538403498673e+01,-4.251929800887956912e-01
4.170613612721682557e+02,2.397728710589937151e+01,-4.119732691450630480e-01
