# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
4.075895659656526959e+02,2.453448477344656453e+01,6.528946902951972275e-02
4.085367454963042633e+02,2.447760234603049412e+01,6.790423341610868357e-02
4.094839250269558306e+02,2.442098306872903990e+01,7.949262388090522213e-02
4.104311045576073980e+02,2.436462511967442168e+01,7.960899228529956517e-02
4.113782840882589653e+02,2.430852669377792097e+01,8.008545352061316458e-02
4.123254636189104758e+02,2.425268600253717111e+01,9.061231501746157269e-02
4.132726431495620432e+02,2.419710127384606935e+01,1.129291624851023190e-01
4.142198226802136105e+02,2.414177075180733212e+01,1.142184146272274825e-01
4.151670022108651779e+02,2.408669269654758338e+01,1.168061699385844754e-01
4.161141817415167452e+02,2.403186538403498673e+01,1.456693577878406254e-01
4.170613612721682557e+02,2.397728710589937151e+01,1.501032184025514193e-01
4.180085408028198231e+02,2.392295616925476409e+01,1.531016655580965113e-01
4.189557203334713904e+02,2.386887089652437410e+01,1.639842982629523271e-01
4.199028998641229578e+02,2.381502962526792544e+01,1.757572835605455686e-01
4.208500793947745251e+02,2.376143070801132495e+01,1.771092785016007143e-01
4.217972589254260356e+02,2.370807251207861555e+01,2.034128928251115465e-01
4.227444384560776598e+02,2.365495341942619234e+01,2.072646478570158712e-01
4.236916179867291703e+02,2.360207182647927482e+01,1.949003230236172057e-01
4.246387975173807376e+02,2.354942614397049638e+01,2.126009769661770799e-01
4.255859770480323050e+02,2.349701479678073213e+01,2.167023975405094893e-01
4.265331565786838723e+02,2.344483622378198362e+01,2.163009540957051280e-01
4.274803361093354397e+02,2.339288887768238467e+01,2.237355050503021803e-01
4.284275156399868933e+02,2.334117122487325702e+01,2.358284489118969429e-01
4.293746951706385175e+02,2.328968174527817325e+01,2.327099533846387625e-01
4.303218747012900849e+02,2.323841893220405197e+01,2.275563782212331743e-01
4.312690542319416522e+02,2.318738129219417843e+01,2.406814220473283417e-01
4.322162337625932196e+02,2.313656734488315792e+01,2.353210349602617157e-01
4.331634132932447301e+02,2.308597562285381599e+01,2.309526104331570684e-01
4.341105928238963543e+02,2.303560467149589641e+01,2.422209255382242188e-01
4.350577723545478648e+02,2.298545304886670593e+01,2.320219863405265370e-01
4.360049518851994321e+02,2.293551932555346440e+01,2.358686802101402635e-01
4.369521314158509995e+02,2.288580208453753073e+01,2.246023565766286090e-01
4.378993109465025668e+02,2.283629992106035544e+01,2.167777493669620359e-01
4.388464904771541342e+02,2.278701144249116339e+01,2.233910075313079724e-01
4.397936700078056447e+02,2.273793526819637023e+01,2.117367771632326368e-01
4.407408495384572120e+02,2.268907002941065443e+01,2.035991291372872269e-01
4.416880290691087225e+02,2.264041436910971683e+01,1.924443375574118875e-01
4.426352085997603467e+02,2.259196694188464605e+01,1.875897549712667867e-01
4.435823881304119141e+02,2.254372641381792164e+01,1.812548055042883521e-01
4.445295676610633677e+02,2.249569146236097694e+01,1.791651836795219166e-01
4.454767471917150488e+02,2.244786077621332510e+01,1.603140736669575461e-01
4.464239267223665024e+02,2.240023305520327668e+01,1.538274821603807518e-01
4.473711062530181266e+02,2.235280701017006422e+01,1.600577945891015208e-01
4.483182857836697508e+02,2.230558136284758319e+01,1.443745327120889710e-01
4.492654653143212045e+02,2.225855484574952570e+01,1.399379698939307304e-01
4.502126448449728287e+02,2.221172620205596715e+01,1.308093908691572438e-01
4.511598243756243392e+02,2.216509418550143451e+01,1.222497905344419045e-01
4.521070039062759065e+02,2.211865756026432095e+01,1.181942307963298328e-01
4.530541834369274170e+02,2.207241510085771807e+01,1.135618657706360252e-01
4.540013629675790412e+02,2.202636559202161592e+01,1.029341605120869668e-01
4.549485424982306085e+02,2.198050782861644592e+01,9.937282949846756863e-02
4.558957220288821190e+02,2.193484061551793829e+01,8.584781269540153747e-02
4.568429015595337432e+02,2.188936276751329757e+01,7.460517042420222733e-02
4.577900810901852537e+02,2.184407310919868195e+01,8.292272922004773061e-02
4.587372606208368211e+02,2.179897047487792250e+01,7.111995030391488060e-02
4.596844401514883316e+02,2.175405370846251429e+01,7.097619115198196271e-02
4.606316196821398989e+02,2.170932166337284386e+01,5.816693452316425844e-02
4.615787992127915800e+02,2.166477320244060678e+01,5.558775588513224786e-02
4.625259787434430905e+02,2.162040719781248299e+01,4.800498158898617446e-02
4.634731582740946010e+02,2.157622253085490271e+01,3.932895984312377580e-02
4.644203378047461683e+02,2.153221809206005943e+01,3.915655360871655999e-02
4.653675173353976220e+02,2.148839278095304550e+01,3.647031335261007728e-02
4.663146968660493030e+02,2.144474550600007845e+01,3.070883507220329919e-02
4.672618763967008135e+02,2.140127518451793520e+01,2.184301437804522100e-02
