# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.600597991550672283e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.639158920979925993e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.595995891018402446e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.619132869302847944e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.598435521037825158e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.606001358480945607e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.619158755238914615e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.642059878109196847e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.679397023742029038e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.683066881093204348e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.705680831013916210e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.717583190558087836e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.731714669738964929e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.756957609042048896e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.764990038763499136e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.823565068838924885e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.856661782086911572e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.886178917483501971e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.945283809369706685e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.970227863913427191e+00
3.697023847395903999e+02,2.704878413766187251e+01,2.012444065947600613e+00
3.706495642702419673e+02,2.697966209589002418e+01,2.020966550706641218e+00
3.715967438008935346e+02,2.691089243063478520e+01,2.052176213248844139e+00
3.725439233315451020e+02,2.684247245418229610e+01,2.105842081820057388e+00
3.734911028621966125e+02,2.677439950608302155e+01,2.118692853680876453e+00
3.744382823928481798e+02,2.670667095280693815e+01,2.137772009330558109e+00
3.753854619234997472e+02,2.663928418740391280e+01,2.155230136540737806e+00
3.763326414541513145e+02,2.657223662916920404e+01,2.154630533989728036e+00
3.772798209848028819e+02,2.650552572331401535e+01,2.177599799154943838e+00
3.782270005154543924e+02,2.643914894064100451e+01,2.198460555508098491e+00
3.791741800461059597e+02,2.637310377722460686e+01,2.197097798363842891e+00
3.801213595767575271e+02,2.630738775409622932e+01,2.219392631886671907e+00
3.810685391074090944e+02,2.624199841693404878e+01,2.206214415899841796e+00
3.820157186380606618e+02,2.617693333575747872e+01,2.186522208409937384e+00
3.829628981687122291e+02,2.611219010462615131e+01,2.166802769764212488e+00
3.839100776993637965e+02,2.604776634134335467e+01,2.153679125170926856e+00
3.848572572300153070e+02,2.598365968716385765e+01,2.118259303003700911e+00
3.858044367606668743e+02,2.591986780650602640e+01,2.093012860317894575e+00
3.867516162913184417e+02,2.585638838666819339e+01,2.047790413293594902e+00
3.876987958219700090e+02,2.579321913754915840e+01,2.004327652166437268e+00
3.886459753526215763e+02,2.573035779137277856e+01,1.943055247940040475e+00
3.895931548832730869e+02,2.566780210241661919e+01,1.891720558751338821e+00
3.905403344139246542e+02,2.560554984674446288e+01,1.808806193968586662e+00
3.914875139445762215e+02,2.554359882194281894e+01,1.729006164482482566e+00
3.924346934752277889e+02,2.548194684686114186e+01,1.636609314976316565e+00
3.933818730058793562e+02,2.542059176135587606e+01,1.538474519803705753e+00
3.943290525365308667e+02,2.535953142603814214e+01,1.434949525721837871e+00
3.952762320671824909e+02,2.529876372202507184e+01,1.319143406696630993e+00
3.962234115978340014e+02,2.523828655069473825e+01,1.217662853607804685e+00
3.971705911284855688e+02,2.517809783344451446e+01,1.095980869633618626e+00
3.981177706591371361e+02,2.511819551145296714e+01,9.771578118967674254e-01
3.990649501897887035e+02,2.505857754544508254e+01,8.593919988034204316e-01
4.000121297204402708e+02,2.499924191546086760e+01,7.475026106350634025e-01
4.009593092510917813e+02,2.494018662062719116e+01,6.427608319142545934e-01
4.019064887817433487e+02,2.488140967893288646e+01,5.425484870240095958e-01
4.028536683123949160e+02,2.482290912700700503e+01,4.428495336443655228e-01
4.038008478430464834e+02,2.476468301990020748e+01,3.497286076852582082e-01
4.047480273736980507e+02,2.470672943086920270e+01,2.556927119805348925e-01
4.056952069043495612e+02,2.464904645116424220e+01,1.828331192698281760e-01
4.066423864350011854e+02,2.459163218981951005e+01,1.046377258222088574e-01
4.075895659656526959e+02,2.453448477344656453e+01,3.892746834935482264e-02
4.085367454963042633e+02,2.447760234603049412e+01,-1.914128263921644618e-02
4.094839250269558306e+02,2.442098306872903990e+01,-7.432756638770408875e-02
4.104311045576073980e+02,2.436462511967442168e+01,-1.194191927711104051e-01
4.113782840882589653e+02,2.430852669377792097e+01,-1.770441232075954663e-01
