# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.442193336797777503e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.479039392066018088e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.461761272023555547e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.468976923786220468e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.490995686269116938e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.486922524358632147e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.501742469202648422e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.517917903214663244e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.526375916100338515e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.546267353730006455e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.567179404627407902e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.569607613237575139e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.586338524122721694e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.600311777167059635e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.607197732752641439e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.615002288164414823e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.653935367042542515e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.663428566228061678e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.697209264347658397e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.708657546684590134e+00
3.697023847395903999e+02,2.704878413766187251e+01,1.748696818515199869e+00
3.706495642702419673e+02,2.697966209589002418e+01,1.742993368154030831e+00
3.715967438008935346e+02,2.691089243063478520e+01,1.772228071590276066e+00
3.725439233315451020e+02,2.684247245418229610e+01,1.770876752448031111e+00
3.734911028621966125e+02,2.677439950608302155e+01,1.786894346307516424e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.757167584437590691e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.756425338954028081e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.749035849090268435e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.742992602509469080e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.740336797240848110e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.724092043617359238e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.713701825044144700e+00
3.810685391074090944e+02,2.624199841693404878e+01,1.699494791160966800e+00
3.820157186380606618e+02,2.617693333575747872e+01,1.674238740017446547e+00
3.829628981687122291e+02,2.611219010462615131e+01,1.645400206705723400e+00
3.839100776993637965e+02,2.604776634134335467e+01,1.624618926474743708e+00
3.848572572300153070e+02,2.598365968716385765e+01,1.601891491778435483e+00
3.858044367606668743e+02,2.591986780650602640e+01,1.558873316980195156e+00
3.867516162913184417e+02,2.585638838666819339e+01,1.519069712781025094e+00
3.876987958219700090e+02,2.579321913754915840e+01,1.475115190209763893e+00
3.886459753526215763e+02,2.573035779137277856e+01,1.420504080627439603e+00
3.895931548832730869e+02,2.566780210241661919e+01,1.357307177044642765e+00
3.905403344139246542e+02,2.560554984674446288e+01,1.268282892311856980e+00
3.914875139445762215e+02,2.554359882194281894e+01,1.189175927915513631e+00
3.924346934752277889e+02,2.548194684686114186e+01,1.095014593914583889e+00
3.933818730058793562e+02,2.542059176135587606e+01,1.000918990735187641e+00
3.943290525365308667e+02,2.535953142603814214e+01,8.919242920564111055e-01
