# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,2.818415804308067041e-01
3.517059736572107909e+02,2.843284092111119676e+01,2.958049625527501281e-01
3.526531531878623582e+02,2.835647408680019765e+01,2.720254431068415135e-01
3.536003327185139256e+02,2.828051637598591128e+01,2.712297732158830965e-01
3.545475122491654929e+02,2.820496450972781233e+01,2.741786127004656737e-01
3.554946917798170603e+02,2.812981524403100053e+01,2.505353890034884290e-01
3.564418713104686276e+02,2.805506536938187878e+01,2.381799492988404821e-01
3.573890508411201381e+02,2.798071171029123505e+01,2.364676861405113073e-01
3.583362303717717054e+02,2.790675112484456122e+01,2.358427503922893020e-01
3.592834099024232728e+02,2.783318050425949508e+01,2.340001191480752529e-01
3.602305894330748401e+02,2.775999677245022568e+01,2.035382961486970899e-01
3.611777689637264075e+02,2.768719688559877667e+01,2.012070562470174018e-01
3.621249484943779180e+02,2.761477783173299372e+01,2.052741819734768824e-01
3.630721280250294853e+02,2.754273663031115404e+01,1.974933248589580692e-01
3.640193075556810527e+02,2.747107033181304914e+01,1.716877349794368735e-01
3.649664870863326200e+02,2.739977601733746582e+01,1.818093603475809394e-01
3.659136666169841874e+02,2.732885079820585617e+01,1.657940241650165958e-01
3.668608461476356979e+02,2.725829181557222824e+01,1.397405342074115875e-01
3.678080256782873221e+02,2.718809624003896985e+01,1.692223627183632451e-01
3.687552052089388326e+02,2.711826127127871189e+01,1.549995897677833856e-01
3.697023847395903999e+02,2.704878413766187251e+01,1.745225978333777017e-01
3.706495642702419673e+02,2.697966209589002418e+01,1.552580286330806913e-01
3.715967438008935346e+02,2.691089243063478520e+01,1.522223995691510123e-01
3.725439233315451020e+02,2.684247245418229610e+01,1.407840532898542718e-01
3.734911028621966125e+02,2.677439950608302155e+01,1.589523892368027991e-01
3.744382823928481798e+02,2.670667095280693815e+01,1.448877219040649034e-01
3.753854619234997472e+02,2.663928418740391280e+01,1.374125905434767647e-01
3.763326414541513145e+02,2.657223662916920404e+01,1.361970034777743865e-01
3.772798209848028819e+02,2.650552572331401535e+01,1.310983311311370858e-01
3.782270005154543924e+02,2.643914894064100451e+01,1.362402700900362529e-01
3.791741800461059597e+02,2.637310377722460686e+01,1.293741978829993089e-01
3.801213595767575271e+02,2.630738775409622932e+01,1.299196273404850943e-01
3.810685391074090944e+02,2.624199841693404878e+01,1.234877068111928516e-01
3.820157186380606618e+02,2.617693333575747872e+01,1.213013908348222758e-01
3.829628981687122291e+02,2.611219010462615131e+01,1.084096909282893512e-01
3.839100776993637965e+02,2.604776634134335467e+01,1.097792337871528190e-01
3.848572572300153070e+02,2.598365968716385765e+01,1.200131038253013094e-01
3.858044367606668743e+02,2.591986780650602640e+01,8.867266718153475613e-02
3.867516162913184417e+02,2.585638838666819339e+01,9.768205606857088830e-02
3.876987958219700090e+02,2.579321913754915840e+01,8.825753714944828410e-02
3.886459753526215763e+02,2.573035779137277856e+01,8.176259563170518163e-02
3.895931548832730869e+02,2.566780210241661919e+01,7.966359352714562359e-02
3.905403344139246542e+02,2.560554984674446288e+01,7.123304602658686591e-02
3.914875139445762215e+02,2.554359882194281894e+01,7.560825048267187654e-02
3.924346934752277889e+02,2.548194684686114186e+01,6.663183238142519893e-02
3.933818730058793562e+02,2.542059176135587606e+01,6.823307756271904112e-02
3.943290525365308667e+02,2.535953142603814214e+01,6.289101920402646873e-02
3.952762320671824909e+02,2.529876372202507184e+01,5.105545009313829791e-02
3.962234115978340014e+02,2.523828655069473825e+01,4.355020607476434158e-02
3.971705911284855688e+02,2.517809783344451446e+01,5.392662280921345364e-02
3.981177706591371361e+02,2.511819551145296714e+01,4.846668521479655795e-02
3.990649501897887035e+02,2.505857754544508254e+01,4.452733055869190215e-02
4.000121297204402708e+02,2.499924191546086760e+01,3.668688138263569848e-02
4.009593092510917813e+02,2.494018662062719116e+01,4.859029482260497634e-02
4.019064887817433487e+02,2.488140967893288646e+01,4.655396234318202875e-02
4.028536683123949160e+02,2.482290912700700503e+01,3.327872501580891873e-02
4.038008478430464834e+02,2.476468301990020748e+01,4.377891405037070277e-02
4.047480273736980507e+02,2.470672943086920270e+01,3.645373616706071990e-02
4.056952069043495612e+02,2.464904645116424220e+01,4.520333493677426012e-02
4.066423864350011854e+02,2.459163218981951005e+01,4.723079319617919797e-02
4.075895659656526959e+02,2.453448477344656453e+01,4.283428129826076514e-02
4.085367454963042633e+02,2.447760234603049412e+01,5.659192185652638096e-02
4.094839250269558306e+02,2.442098306872903990e+01,5.341221114398694153e-02
4.104311045576073980e+02,2.436462511967442168e+01,6.050117391865986183e-02
4.113782840882589653e+02,2.430852669377792097e+01,6.741448120045279158e-02
4.123254636189104758e+02,2.425268600253717111e+01,7.164320091343047425e-02
4.132726431495620432e+02,2.419710127384606935e+01,8.668265502100565290e-02
4.142198226802136105e+02,2.414177075180733212e+01,9.698701970870475531e-02
4.151670022108651779e+02,2.408669269654758338e+01,9.936733808050136896e-02
4.161141817415167452e+02,2.403186538403498673e+01,1.162075828809302214e-01
4.170613612721682557e+02,2.397728710589937151e+01,1.125055732320944524e-01
4.180085408028198231e+02,2.392295616925476409e+01,1.316366910025126569e-01
4.189557203334713904e+02,2.386887089652437410e+01,1.306535519409643686e-01
4.199028998641229578e+02,2.381502962526792544e+01,1.459340514366747055e-01
4.208500793947745251e+02,2.376143070801132495e+01,1.540728529510574096e-01
4.217972589254260356e+02,2.370807251207861555e+01,1.699709458795655437e-01
4.227444384560776598e+02,2.365495341942619234e+01,1.644525348507893669e-01
4.236916179867291703e+02,2.360207182647927482e+01,1.791954571616803105e-01
4.246387975173807376e+02,2.354942614397049638e+01,1.863745591351517183e-01
4.255859770480323050e+02,2.349701479678073213e+01,1.884322911608417583e-01
4.265331565786838723e+02,2.344483622378198362e+01,1.908629468017932485e-01
4.274803361093354397e+02,2.339288887768238467e+01,2.145109023985283248e-01
4.284275156399868933e+02,2.334117122487325702e+01,2.053555260423180207e-01
4.293746951706385175e+02,2.328968174527817325e+01,2.088193883757792635e-01
4.303218747012900849e+02,2.323841893220405197e+01,2.133606337062123048e-01
4.312690542319416522e+02,2.318738129219417843e+01,2.173608135772901739e-01
4.322162337625932196e+02,2.313656734488315792e+01,2.126070680945254532e-01
4.331634132932447301e+02,2.308597562285381599e+01,2.148665428845603076e-01
4.341105928238963543e+02,2.303560467149589641e+01,2.257533625385045040e-01
4.350577723545478648e+02,2.298545304886670593e+01,2.167469419001265551e-01
4.360049518851994321e+02,2.293551932555346440e+01,2.086495433828106094e-01
4.369521314158509995e+02,2.288580208453753073e+01,2.099076240412039995e-01
4.378993109465025668e+02,2.283629992106035544e+01,1.983732849939086051e-01
4.388464904771541342e+02,2.278701144249116339e+01,2.014427027615471322e-01
4.397936700078056447e+02,2.273793526819637023e+01,1.979521545442976538e-01
4.407408495384572120e+02,2.268907002941065443e+01,1.835719135140278235e-01
4.416880290691087225e+02,2.264041436910971683e+01,1.774785862716482809e-01
4.426352085997603467e+02,2.259196694188464605e+01,1.724744861551344710e-01
4.435823881304119141e+02,2.254372641381792164e+01,1.767835675607415113e-01
4.445295676610633677e+02,2.249569146236097694e+01,1.626953418774508275e-01
4.454767471917150488e+02,2.244786077621332510e+01,1.519493124690505237e-01
4.464239267223665024e+02,2.240023305520327668e+01,1.492857487859641230e-01
4.473711062530181266e+02,2.235280701017006422e+01,1.478664461707426547e-01
4.483182857836697508e+02,2.230558136284758319e+01,1.385152891241451523e-01
4.492654653143212045e+02,2.225855484574952570e+01,1.297802267162052325e-01
4.502126448449728287e+02,2.221172620205596715e+01,1.195493338792373017e-01
4.511598243756243392e+02,2.216509418550143451e+01,1.219164238644025317e-01
4.521070039062759065e+02,2.211865756026432095e+01,9.954371518654386852e-02
4.530541834369274170e+02,2.207241510085771807e+01,1.067623746879573648e-01
4.540013629675790412e+02,2.202636559202161592e+01,9.320044046193698417e-02
4.549485424982306085e+02,2.198050782861644592e+01,7.830882714145549761e-02
4.558957220288821190e+02,2.193484061551793829e+01,7.941658854984282034e-02
4.568429015595337432e+02,2.188936276751329757e+01,7.241591497837937541e-02
4.577900810901852537e+02,2.184407310919868195e+01,7.005486269443682301e-02
4.587372606208368211e+02,2.179897047487792250e+01,5.431097152381630933e-02
4.596844401514883316e+02,2.175405370846251429e+01,5.747981015935021282e-02
4.606316196821398989e+02,2.170932166337284386e+01,4.249972681412784309e-02
4.615787992127915800e+02,2.166477320244060678e+01,4.897310315842855200e-02
4.625259787434430905e+02,2.162040719781248299e+01,3.603329888589548030e-02
4.634731582740946010e+02,2.157622253085490271e+01,3.013962884151151142e-02
4.644203378047461683e+02,2.153221809206005943e+01,2.434084167012244213e-02
4.653675173353976220e+02,2.148839278095304550e+01,2.503028595604004508e-02
4.663146968660493030e+02,2.144474550600007845e+01,1.478523746798562043e-02
4.672618763967008135e+02,2.140127518451793520e+01,1.127000757119725818e-02
4.682090559273523240e+02,2.135798074258437040e+01,3.601034899480050691e-03
4.691562354580038914e+02,2.131486111494971425e+01,-2.501878026219231995e-03
4.701034149886555156e+02,2.127191524494949348e+01,-9.188165655454647029e-03
4.710505945193070829e+02,2.122914208441812534e+01,-1.678686170186869178e-02
4.719977740499585934e+02,2.118654059360362751e+01,-1.474717252399364992e-02
4.729449535806101608e+02,2.114410974108336561e+01,-2.019501275981121918e-02
4.738921331112617281e+02,2.110184850368084142e+01,-2.324683778086747421e-02
4.748393126419132386e+02,2.105975586638341213e+01,-3.295675001997484116e-02
4.757864921725648628e+02,2.101783082226105037e+01,-2.786248738037409509e-02
4.767336717032163733e+02,2.097607237238605293e+01,-3.688439541250422560e-02
4.776808512338680544e+02,2.093447952575368021e+01,-4.652696572631832839e-02
4.786280307645195080e+02,2.089305129920379756e+01,-4.531823746921877227e-02
4.795752102951710754e+02,2.085178671734336575e+01,-5.317326597056624277e-02
4.805223898258225859e+02,2.081068481246992619e+01,-5.249999913178863414e-02
4.814695693564742101e+02,2.076974462449592806e+01,-5.551177868362051904e-02
4.824167488871257774e+02,2.072896520087399708e+01,-5.876559706023764401e-02
4.833639284177772879e+02,2.068834559652303895e+01,-7.382510435398050019e-02
4.843111079484289121e+02,2.064788487375522763e+01,-6.597458065924742543e-02
4.852582874790804226e+02,2.060758210220387454e+01,-6.757199506326244665e-02
4.862054670097319899e+02,2.056743635875208653e+01,-7.671796937072750122e-02
4.871526465403835005e+02,2.052744672746231203e+01,-6.953139768270387433e-02
4.880998260710350678e+02,2.048761229950666163e+01,-7.501735258230526893e-02
4.890470056016866920e+02,2.044793217309806721e+01,-8.040269829113291800e-02
4.899941851323382025e+02,2.040840545342224388e+01,-7.897184004924949485e-02
4.909413646629897130e+02,2.036903125257040159e+01,-8.462359564782044596e-02
4.918885441936413372e+02,2.032980868947277031e+01,-7.264246965863090100e-02
4.928357237242928477e+02,2.029073688983289259e+01,-9.499532143494322789e-02
4.937829032549444719e+02,2.025181498606263375e+01,-8.493993509623527782e-02
4.947300827855959824e+02,2.021304211721800215e+01,-8.775247238130552685e-02
4.956772623162476066e+02,2.017441742893562306e+01,-9.144271563018802063e-02
4.966244418468991171e+02,2.013594007337002978e+01,-9.399794927395432875e-02
4.975716213775506844e+02,2.009760920913159055e+01,-9.495328189109494832e-02
4.985188009082021949e+02,2.005942400122520297e+01,-1.003278914131824073e-01
4.994659804388537623e+02,2.002138362098964208e+01,-9.926283854944341345e-02
5.004131599695053296e+02,1.998348724603763316e+01,-9.173017014945759884e-02
5.013603395001569538e+02,1.994573406019657824e+01,-9.945995487096891130e-02
5.023075190308084643e+02,1.990812325344996836e+01,-1.056534709163180624e-01
5.032546985614600317e+02,1.987065402187943874e+01,-1.099908241334795478e-01
5.042018780921114853e+02,1.983332556760750975e+01,-1.115252147029118374e-01
5.051490576227631095e+02,1.979613709874092820e+01,-1.148781383533549333e-01
5.060962371534147337e+02,1.975908782931469432e+01,-1.146662022657836122e-01
5.070434166840662442e+02,1.972217697923667501e+01,-1.230468126059126172e-01
5.079905962147178116e+02,1.968540377423284582e+01,-1.223378272344068235e-01
5.089377757453693789e+02,1.964876744579317247e+01,-1.246319718761665085e-01
5.098849552760209463e+02,1.961226723111805370e+01,-1.259878689606575841e-01
5.108321348066724568e+02,1.957590237306539294e+01,-1.275440850651055336e-01
5.117793143373240810e+02,1.953967212009823129e+01,-1.384696263623072243e-01
5.127264938679755915e+02,1.950357572623299518e+01,-1.423386350814820345e-01
5.136736733986272156e+02,1.946761245098827686e+01,-1.393834257152503087e-01
5.146208529292787262e+02,1.943178155933420825e+01,-1.430001498748516009e-01
5.155680324599302367e+02,1.939608232164238544e+01,-1.411592234143740909e-01
5.165152119905818608e+02,1.936051401363632962e+01,-1.369245637622072131e-01
5.174623915212333713e+02,1.932507591634253785e+01,-1.443181057996130445e-01
5.184095710518849955e+02,1.928976731604199202e+01,-1.454160231531254899e-01
5.193567505825365060e+02,1.925458750422228960e+01,-1.434497226912676837e-01
5.203039301131880165e+02,1.921953577753021847e+01,nan
5.212511096438396407e+02,1.918461143772489663e+01,nan
5.221982891744911512e+02,1.914981379163141284e+01,nan
5.231454687051427754e+02,1.911514215109495396e+01,nan
5.240926482357942859e+02,1.908059583293544748e+01,nan
