BZN2,,
Wavelength (nm),Abs,
799.9769287,0.0385418646,
799.0043335,0.03853917867,
798.0314331,0.03892777488,
797.0581055,0.0385517925,
795.9453125,0.03861938044,
794.9712524,0.03944596276,
793.9967651,0.03887494653,
793.0219116,0.03919618577,
792.0466309,0.03922162578,
790.9316406,0.03878362849,
789.9556274,0.03967680037,
788.979187,0.03890144452,
788.0024414,0.03952996433,
787.0252686,0.04038893804,
786.0477905,0.04012845084,
784.9301758,0.04093757272,
783.9518433,0.04133800417,
782.9731445,0.04133222625,
781.9940796,0.04154116288,
781.0147095,0.0420951657,
780.0349121,0.04263208434,
779.0547485,0.04378833994,
777.934082,0.04378753901,
776.953125,0.04376036674,
775.9718628,0.04434112087,
774.9901733,0.04602156207,
774.0081177,0.04621817172,
773.0256958,0.04644070938,
772.0429077,0.04737666249,
771.0598145,0.04788142443,
769.93573,0.04895534739,
768.9518433,0.04893848673,
767.9675293,0.05007248744,
766.9829102,0.05119882524,
765.9979248,0.05166128278,
765.0125122,0.0525662899,
764.0267944,0.05306050554,
763.0407104,0.05430074781,
762.0542603,0.05504469946,
761.0674438,0.05623319745,
759.939209,0.05713846162,
758.9516602,0.05784898996,
757.9637451,0.05852946639,
756.9754028,0.05958467722,
755.9867554,0.06016558781,
754.9977417,0.06069782376,
754.0084229,0.06170025468,
753.0186768,0.06259167194,
752.0286255,0.06319542974,
751.038147,0.06370899826,
750.0473633,0.06466541439,
749.0562134,0.06533186883,
748.0647583,0.06602315605,
746.9311523,0.06602309644,
745.9389038,0.06679445505,
744.9463501,0.06739763916,
743.9533691,0.06733325124,
742.960083,0.06748289615,
741.9664307,0.06758033484,
740.9724121,0.06818049401,
739.9780273,0.0679198131,
738.9833374,0.06833898276,
737.9882813,0.06809182465,
736.9929199,0.06813313067,
735.9971313,0.06787589192,
735.0010376,0.06766248494,
734.0046387,0.06771134585,
733.0078125,0.06750796735,
732.0106812,0.06770716608,
731.0131836,0.06774374843,
730.0153809,0.0669811219,
729.0172119,0.06678056717,
728.0186768,0.06667292118,
727.0198364,0.06642810255,
726.0206299,0.06584747136,
725.0210571,0.06584159285,
724.0211792,0.06548029184,
723.0209961,0.06559022516,
722.0203857,0.06536187232,
721.0194702,0.06547632068,
720.0182495,0.06545877457,
719.0166626,0.06617609411,
718.0147095,0.06626729667,
717.0124512,0.06698916107,
716.0098267,0.06761866063,
715.006897,0.06781028211,
714.0036011,0.06801310927,
713,0.06774719805,
711.9960327,0.06724466383,
710.9917603,0.06626898795,
709.9871216,0.06558164209,
708.9821777,0.06496462226,
707.9768677,0.06421744823,
706.9712524,0.06366014481,
705.965271,0.06309067458,
704.9589844,0.06271870434,
703.9523315,0.06235443056,
702.9453735,0.06222688034,
701.9380493,0.06199942157,
700.9304199,0.06176847219,
700.0665283,0.06137702614,
699.0582886,0.061366532,
698.0496826,0.06107408926,
697.0407715,0.06122186407,
696.0315552,0.06096192449,
695.0220337,0.06089613214,
