BRF,,
Wavelength (nm),Abs,
799.9769287,0.03927387297,
799.0043335,0.03923443332,
798.0314331,0.0392408371,
797.0581055,0.04042783007,
795.9453125,0.04085608572,
794.9712524,0.04079690948,
793.9967651,0.04174829274,
793.0219116,0.04265021905,
792.0466309,0.04260501638,
790.9316406,0.04392210022,
789.9556274,0.04468995333,
788.979187,0.04544002563,
788.0024414,0.0461429134,
787.0252686,0.04643327743,
786.0477905,0.04743400216,
784.9301758,0.04896131903,
783.9518433,0.04899991304,
782.9731445,0.0499573499,
781.9940796,0.05123199895,
781.0147095,0.05160014704,
780.0349121,0.0530026257,
779.0547485,0.05341443047,
777.934082,0.05450651422,
776.953125,0.05533228442,
775.9718628,0.05639274418,
774.9901733,0.05746747553,
774.0081177,0.05812305212,
773.0256958,0.05924729258,
772.0429077,0.05933633819,
771.0598145,0.05998743698,
769.93573,0.06188508123,
768.9518433,0.06207679212,
767.9675293,0.06261700392,
766.9829102,0.0638332963,
765.9979248,0.06469864398,
765.0125122,0.06554612517,
764.0267944,0.06615191698,
763.0407104,0.06704352796,
762.0542603,0.06765816361,
761.0674438,0.06924964488,
759.939209,0.07059988379,
758.9516602,0.07068900764,
757.9637451,0.07228311896,
756.9754028,0.07271580398,
755.9867554,0.07417181134,
754.9977417,0.07500584424,
754.0084229,0.07636718452,
753.0186768,0.07688827068,
752.0286255,0.0786671862,
751.038147,0.0794448778,
750.0473633,0.08094159514,
749.0562134,0.08280447125,
748.0647583,0.08419387788,
746.9311523,0.08533735573,
745.9389038,0.08660659194,
744.9463501,0.08798281103,
743.9533691,0.08905626833,
742.960083,0.0900619179,
741.9664307,0.0909453854,
740.9724121,0.09251561761,
739.9780273,0.09365513176,
738.9833374,0.09518264234,
737.9882813,0.09634131193,
736.9929199,0.09732551128,
735.9971313,0.09933038056,
735.0010376,0.1001072451,
734.0046387,0.1007622704,
733.0078125,0.1018814072,
732.0106812,0.103285037,
731.0131836,0.1049656793,
730.0153809,0.1058127061,
729.0172119,0.1069611683,
728.0186768,0.108111985,
727.0198364,0.1098244786,
726.0206299,0.1112754643,
725.0210571,0.112607941,
