1,,
Wavelength (nm),Abs,
500.0595703,-9.048791981E-5,
498.9966736,-9.457702981E-5,
497.9335632,-0.0002445018035,
497.0221252,-0.0002721315541,
495.9585571,-0.0005125502357,
495.0467529,-0.0002361711231,
493.9827576,-0.0003555793664,
493.0705872,-0.0002127822954,
492.0061646,-0.0001126411225,
490.9414978,-0.0002242698829,
490.0287476,-0.0002030020842,
488.9636536,-0.0002777194022,
488.0505371,-0.0002017083898,
486.9850159,-0.0003640629293,
486.0715637,-0.0002074006188,
485.0056152,-6.160816611E-6,
483.9394226,-0.000361476501,
483.0253906,-0.0001633615029,
481.9588013,-0.0002495208173,
481.0444031,-0.0002241663897,
479.9773865,-0.0001773862023,
479.0626221,-0.0002535049571,
477.9951782,-4.555691339E-5,
476.9275208,-7.547692803E-5,
476.012207,-0.0003079338348,
474.9441223,-0.0002989318164,
474.0284424,-0.0002420181263,
472.9599304,-0.0002762707009,
472.0439148,-0.0003797364188,
470.9750061,-0.0003169356787,
470.0586243,-0.0001978790242,
468.9892883,-0.0003170908603,
468.0725708,-9.462879098E-5,
467.0028381,-0.0005880415556,
465.9328613,-0.000391116133,
465.0155945,-0.0002913782373,
463.9452515,-0.0004030127893,
463.0276184,-0.0004981743987,
461.9568481,-0.0002373094758,
461.0388794,-0.000261369627,
459.9677124,-0.0003049331717,
459.0493774,-0.0003013116657,
457.9778137,-0.0004430452536,
457.0591431,-0.0004665251181,
455.9871826,-0.0002713037247,
455.0681763,-0.0003767362505,
453.9957886,-0.0004081851512,
453.0764465,-0.0003359734255,
452.0036621,9.855906683E-5,
450.9306946,-0.0002519009577,
450.0108032,-0.0002443465637,
448.937439,-0.0002429495071,
448.0172119,-0.0002683028288,
446.9434509,-0.0003022946476,
446.0229187,-0.0004992086324,
444.948761,-0.0004929513671,
444.0278625,-0.0002849627635,
442.9533081,-0.0004462518264,
442.0321045,-0.0005612591631,
440.9571533,-0.0004233398067,
440.035614,-0.0001904789533,
438.9602966,-0.0003540792095,
438.0384216,-0.0001802842307,
436.9627075,-0.0005209273077,
436.0404968,-0.0002794267784,
434.9644165,-0.000536595122,
434.0418701,-0.0003284204868,
432.9654236,-0.0002556263353,
432.0425415,-0.0004741790763,
430.9656982,-0.0002738389594,
430.042511,-0.0003199362254,
428.9653015,-0.0001615501678,
428.0417786,-0.0004684386076,
426.9641724,-0.0002309967094,
426.0403748,-7.237113459E-5,
424.9623718,-0.0003353526408,
424.0382385,-8.505296137E-5,
422.9598999,-9.628512635E-5,
422.0354309,-0.000331938325,
420.9567261,-0.000257695996,
420.0319214,-0.0004300118308,
418.9528503,-0.0003642181109,
418.0277405,-0.0004734550603,
416.9483032,-3.499641753E-5,
416.0228882,-0.0001905306999,
414.9430847,-0.0002483824792,
414.0173645,-0.0004739204887,
412.9371643,-0.0003221607767,
412.0111389,-0.0002561437723,
410.930603,-8.950445772E-5,
410.0042725,-0.0004348218499,
408.9233398,-0.0001313255489,
407.9967041,-0.0004345115158,
407.0699158,-0.0004395800643,
405.9884949,-0.0003358182148,
405.0614014,-0.0003471990931,
403.9796143,-0.0001554433111,
403.0522156,-0.0003358182148,
401.9700928,-0.0001283754245,
401.0423889,1.379744026E-5,
399.9598999,0.0001306143531,
399.0318909,-0.0001102602255,
397.9490662,5.741887435E-5,
397.0207825,0.0001861600031,
395.9375916,0.0001024428566,
395.0090027,0.0002728461404,
393.9254456,0.0003000961442,
392.9965515,0.0004555730557,
392.0675354,0.0004885098897,
390.98349,0.0005438940134,
390.0541687,0.0007112814346,
388.9697876,0.0008104947628,
388.0401917,0.001364208292,
386.9554749,0.001995519036,
386.0255737,0.003621072974,
384.9404907,0.006007190794,
384.0103149,0.009174884297,
382.9249268,0.01495183073,
381.9944458,0.02283248678,
381.0638123,0.03646603227,
379.9779358,0.05498320237,
379.0470276,0.08838304132,
377.9608154,0.1527883857,
377.0296326,0.2154126167,
375.9430847,0.3138715625,
375.0116272,0.3250647783,
373.9247437,0.2707273364,
372.9930115,0.2078054249,
372.0611267,0.167674914,
370.9737549,0.1529696286,
370.0415955,0.1525806338,
368.9539185,0.1340565979,
368.0214844,0.1059956849,
366.9335022,0.08035323769,
366.0007935,0.0685543865,
365.0679626,0.07067569345,
363.9794922,0.07407736778,
363.0463562,0.07949781418,
361.9575806,0.0905226022,
361.0242004,0.1158508062,
359.9350891,0.1508296281,
359.0014343,0.194541797,
358.0676575,0.250305444,
356.9780884,0.3027676344,
356.0440674,0.3305216134,
354.9541626,0.301769942,
354.0198669,0.258269161,
352.9296875,0.2243792415,
351.9950867,0.2153539956,
351.0603943,0.1984003633,
349.9697571,0.1698570251,
349.03479,0.1394324601,
347.9438477,0.1159196943,
347.0086365,0.1104980186,
346.0732727,0.108047314,
344.9819031,0.1091331095,
344.0462952,0.1139977649,
342.9545898,0.1309269071,
342.0187378,0.1454377174,
340.9267578,0.1820642203,
339.9906311,0.2055198252,
339.0543823,0.2178446501,
337.9619751,0.2078608871,
337.0254822,0.1920507401,
335.9327393,0.1643647999,
334.9960022,0.1534968168,
334.0591431,0.1428166032,
332.9660034,0.1209574491,
332.0289001,0.1072489396,
330.9354553,0.08982571214,
329.9980774,0.08458364755,
329.0606079,0.08172786981,
327.9667358,0.08144990355,
327.0290222,0.08387391269,
325.9348755,0.09246911108,
324.9969177,0.1009735093,
324.0588379,0.1079817861,
322.9642639,0.1106485799,
322.0259399,0.1076247096,
320.9310913,0.09450372308,
319.9925232,0.08667822927,
319.0538635,0.07902565598,
317.9586182,0.06820721179,
317.0196838,0.0615228191,
315.9241638,0.05065412447,
314.9850159,0.04668944702,
314.0457458,0.0440849252,
312.9497986,0.04231269285,
312.0103149,0.04241910949,
311.0707092,0.04380881414,
309.9743652,0.04547839612,
309.0345459,0.04586845264,
307.9379272,0.04466912523,
306.9978638,0.04223280028,
306.0576782,0.03681998327,
304.9606934,0.03303687274,
304.0202637,0.02881194465,
302.9230042,0.02451826073,
301.9823608,0.02181875892,
301.041626,0.01864659414,
299.9439697,0.01673852839,
299.0030212,0.0158641953,
298.0619507,0.01537777577,
296.9639282,0.01510902587,
296.022644,0.01484700385,
294.9243164,0.01431088708,
293.9828186,0.01391038951,
293.0411987,0.01356255077,
291.9425354,0.01210665144,
291.0007019,0.00930162333,
290.0587769,0.007435009349,
288.9597168,0.004481408279,
288.0175781,0.001864082878,
287.0753174,-0.0001604115969,
285.9759216,-0.001295573893,
285.0334473,-0.001708422671,
283.9337769,-0.001335937064,
282.9910889,-0.001146579627,
282.0483093,-0.001122361864,
280.9483032,-0.000686677522,
280.0053101,-0.0007083351375,
279.0622253,-0.0004869526019,
277.9618225,-0.0007740251021,
277.0185547,-0.0006048960495,
276.0751648,0.0002085874439,
274.9744263,0.001637705253,
274.0308228,0.002620587358,
272.9298401,0.004185362253,
271.9860229,0.005395290907,
271.0421448,0.007498818915,
269.9407959,0.009532164782,
268.9967041,0.01214461029,
268.0525208,0.01453500334,
266.9508362,0.01786397025,
266.0064392,0.02375219762,
265.0619812,0.02867512405,
263.9599609,0.03872235492,
263.0152588,0.04805412516,
262.0704956,0.06161200628,
260.9681396,0.1017399058,
260.0231628,0.1353629827,
259.078125,0.1883147061,
257.9754333,0.3263289034,
257.0301819,0.54788059,
255.9272614,1.272397161,
254.9818115,1.895544171,
254.0362854,2.283622265,
252.9330444,2.619299889,
251.9873199,2.720984459,
251.0415039,2.776876688,
249.938324,2.911241293,

