2,,
Wavelength (nm),Abs,
500.0595703,-0.0002224587952,
498.9966736,-0.0003304897982,
497.9335632,-0.0003330764303,
497.0221252,-0.0004266499891,
495.9585571,-0.0004737653362,
495.0467529,-0.0002002076944,
493.9827576,-0.000388995395,
493.0705872,-0.0002848592994,
492.0061646,-0.0002245286159,
490.9414978,-0.0002054342185,
490.0287476,-0.0002567646734,
488.9636536,-0.0003327142913,
488.0505371,-0.0002042440319,
486.9850159,-0.0002163010504,
486.0715637,-0.0001497503981,
485.0056152,-0.00038196065,
483.9394226,-0.0003908057697,
483.0253906,-0.0001707102929,
481.9588013,-0.0003036397684,
481.0444031,-0.000386771193,
479.9773865,-0.0001485600515,
479.0626221,-0.0002953102521,
477.9951782,-0.0002301170607,
476.9275208,-0.0004267017066,
476.012207,-0.0003909092338,
474.9441223,-0.000552003854,
474.0284424,-0.0004486308899,
472.9599304,-0.0003600798082,
472.0439148,-0.0004335805424,
470.9750061,-0.0003849607601,
470.0586243,-0.000412891939,
468.9892883,-0.0004768165527,
468.0725708,-0.0002862562251,
467.0028381,-0.000661607075,
465.9328613,-0.000513015606,
465.0155945,-0.0004927962436,
463.9452515,-0.0004289774224,
463.0276184,-0.0003258338547,
461.9568481,-0.0002210099192,
461.0388794,-0.0003646836849,
459.9677124,-0.0005003979895,
459.0493774,-0.0004377698642,
457.9778137,-0.0002616283309,
457.0591431,-0.000513325911,
455.9871826,-0.0003308001906,
455.0681763,-0.0007285962347,
453.9957886,-0.0004533372412,
453.0764465,-0.000331576186,
452.0036621,8.201449236E-5,
450.9306946,-0.0004150643072,
450.0108032,-0.0003012082016,
448.937439,-0.0002456401417,
448.0172119,-0.0003634422028,
446.9434509,-0.0003889436484,
446.0229187,-0.000495795568,
444.948761,-0.0003299207601,
444.0278625,-0.0004496652691,
442.9533081,-0.0004199779069,
442.0321045,-0.0003678390931,
440.9571533,-0.0005420761299,
440.035614,-0.0002923095017,
438.9602966,-0.0003688219294,
438.0384216,-0.0002828932484,
436.9627075,-0.0002703724313,
436.0404968,-0.0004007886455,
434.9644165,-0.0003943748015,
434.0418701,-0.0003264546394,
432.9654236,-0.0003544930369,
432.0425415,-0.0003422329319,
430.9656982,-0.0003244887921,
430.042511,-0.0004070989671,
428.9653015,-0.0001874774898,
428.0417786,-0.0005069654435,
426.9641724,-0.0003792191274,
426.0403748,-0.0002848592994,
424.9623718,-0.0003827365581,
424.0382385,-0.0001818884921,
422.9598999,-0.0001826129883,
422.0354309,-0.0003190567659,
420.9567261,-0.0003860470024,
420.0319214,-0.0005961069837,
418.9528503,-0.0005050003529,
418.0277405,-0.0005502975546,
416.9483032,-0.0001939461363,
416.0228882,-0.0004699901037,
414.9430847,-0.0004527166311,
414.0173645,-0.0006938623847,
412.9371643,-0.0004571126483,
412.0111389,-0.0002646292851,
410.930603,-0.0002526253229,
410.0042725,-0.0004570609308,
408.9233398,-0.000187373982,
407.9967041,-0.0003631835571,
407.0699158,-0.0004082885862,
405.9884949,-0.0001553915499,
405.0614014,-0.0004575781059,
403.9796143,-0.0002860492677,
403.0522156,-0.0003822710132,
401.9700928,-0.0002880152897,
401.0423889,0.0001003714933,
