0	99	27.6629	4.66806	18.2395	5.53453
1	99	27.5756	5.36443	18.5908	5.92911
2	99	27.8261	4.13344	18.6943	5.58746
3	99	29.1142	5.03434	19.5638	5.12078
4	99	29.9717	4.79134	20.022	4.65099
5	99	30.4077	4.51599	19.3461	6.24285
6	99	31.4709	4.69802	21.869	5.83656
7	99	31.3912	4.51708	20.3093	5.61408
8	99	33.8769	4.4647	20.6711	4.85065
9	99	34.0249	4.63245	19.4902	5.79581
10	99	34.3996	4.59578	22.3744	4.9574
11	99	36.3136	4.71299	20.4426	6.09429
12	99	37.6118	5.01633	21.4751	6.08819
13	99	38.219	4.76418	21.2757	5.67774
14	99	41.0198	5.23791	23.4297	5.84898
15	99	41.8161	4.93807	21.9539	6.56337
16	99	43.4978	5.27817	22.8511	4.93978
17	99	44.2387	5.02552	21.4825	5.99039
18	99	46.5763	4.82877	23.0963	5.65397
19	99	47.9829	4.44212	21.7567	6.05806
20	99	49.6268	5.18374	22.5644	5.97756
21	99	50.3065	4.94623	22.6835	6.38252
22	99	51.461	5.23608	23.4786	5.43042
23	99	53.6417	4.45717	21.1076	5.25537
24	99	56.269	5.24575	22.7513	5.99065
25	99	57.1535	4.62311	22.466	5.82872
26	99	62.2755	4.67252	23.1686	5.41523
27	99	64.1827	5.56441	22.2835	6.52731
28	99	64.9734	4.91789	23.2844	5.5105
29	99	66.9386	4.75204	23.7275	5.86518
30	99	70.2424	5.18282	24.5215	5.42549
31	99	71.4259	4.92517	22.5455	5.95253
32	99	74.3213	4.90146	25.507	5.81645
33	99	73.7138	4.78999	24.4012	5.82656
34	99	73.6503	4.60639	24.1513	5.54727
35	99	76.4508	5.21627	23.955	5.05146
36	99	78.5471	4.79131	25.7427	6.00836
37	99	80.2395	5.55048	25.9843	5.83518
38	99	82.9207	5.59058	26.3492	6.13339
39	99	84.9502	5.20646	25.7576	5.39927
40	99	87.2777	5.1765	26.3943	6.15452
41	99	92.5481	5.24641	25.3056	6.06419
42	99	95.8948	4.87053	27.7992	5.32497
43	99	101.65	4.97198	26.0555	5.66674
44	99	109.832	5.93265	27.1011	6.31932
45	99	116.253	5.78451	26.9899	6.1279
46	99	126.922	5.06646	28.7737	5.6697
47	99	138.062	5.8507	28.2735	5.06594
48	99	152.167	4.86636	28.8687	6.35991
49	99	167.205	5.15584	28.9008	5.85755
50	99	186.334	5.19041	29.1946	5.96375
51	99	205.319	5.37057	29.7886	5.69902
52	99	225.553	5.62708	29.7091	6.48093
53	99	251.013	6.59346	29.9196	6.31795
54	99	285.899	6.90521	30.4603	5.48407
55	99	323.712	6.61368	31.8887	6.53208
56	99	368.824	7.22269	32.1303	5.41562
57	99	416.748	7.48897	31.1383	5.87497
58	99	466.328	7.28074	33.0399	6.01446
59	99	513.628	8.49328	33.083	5.72702
60	99	562.674	8.8216	35.2671	5.58246
61	99	612.516	8.30951	34.9042	6.80487
62	99	668.671	9.31139	35.5138	5.72117
63	99	724.442	9.36435	38.2234	6.26262
64	99	787.098	11.3318	38.5381	5.63204
65	99	906.476	12.1908	38.9866	6.27841
66	99	1061.69	13.9913	40.5599	5.97783
67	99	1204	13.6957	42.8009	5.90101
68	99	1330.8	14.7953	44.6131	5.27615
69	99	1451.98	17.7317	45.7059	6.71132
70	99	1579.45	16.9824	49.1422	5.92734
71	99	1713.79	20.4395	52.2132	6.14038
72	99	1864.25	22.2247	57.2157	5.79903
73	99	2028.01	23.6485	62.3558	5.8071
74	99	2190.44	25.322	70.2861	5.70627
75	99	2337.8	25.7976	80.1649	6.25429
76	99	2490.02	27.9969	92.1207	6.07909
77	99	2640.31	29.9146	108.525	6.61893
78	99	2770.66	29.7808	129.874	6.88566
79	99	2931.08	32.1571	155.29	6.37933
80	99	3192.04	35.7268	186.016	6.13408
81	99	3511.55	38.2261	222.21	7.80337
82	99	3824.1	40.7649	263.16	7.23193
83	99	4094.31	41.8454	305.951	7.16551
84	99	4331.41	41.6954	348.15	6.96601
85	99	4523.73	42.7591	387.216	7.77172
86	99	4651.53	46.254	408.93	7.7865
87	99	4711.43	44.6525	412.568	8.34885
88	99	4670.61	42.9153	414.987	7.55539
89	99	4485.98	36.5303	436.967	8.16413
90	99	4053.45	33.6176	476.856	8.67772
91	99	3164.73	29.0454	544.432	8.98928
92	99	2089.62	21.808	645.842	9.71082
93	99	1941.95	24.9225	788.801	10.6715
94	99	2933.62	33.7329	954.065	12.3231
95	99	3969.72	38.0818	1102.76	11.9645
96	99	4632.15	38.0761	1229.12	13.7349
97	99	5049.42	38.1622	1338.88	13.3155
98	99	5429.64	44.8214	1439.44	14.5644
99	99	5719.94	47.6364	1527.49	14.1826
100	99	5934.7	43.4348	1593.94	14.6989
101	99	6179.07	47.478	1642.78	14.0436
102	99	6614.94	45.7916	1664.75	13.1978
103	99	7272.92	50.0768	1652.81	12.0151
104	99	7984.78	52.7517	1609	14.0638
105	99	8594.06	55.4126	1551.64	12.0458
106	99	9070.33	63.1541	1490.24	13.1874
107	99	9396.85	66.9346	1448.13	11.7035
108	99	9582.85	63.2698	1435.43	13.1862
109	99	9674.75	57.7533	1460.29	9.89573
110	99	9681.98	49.1098	1538.46	13.8937
111	99	9707.41	40.8917	1674.84	13.0624
112	99	9756.17	46.4621	1859.33	15.5712
113	99	9753.26	49.6834	2090.47	15.8639
114	99	9765.75	55.1819	2358.57	18.0304
115	99	10067.1	64.3421	2658.23	17.796
116	99	10595.1	63.525	2972.18	20.7356
117	99	10907.3	55.5099	3293.86	20.8009
118	99	10855.6	47.1769	3607.1	23.8032
119	99	10762.6	40.7806	3919.5	20.0874
120	99	10865.9	36.1435	4227.33	24.2218
121	99	11036	42.1725	4518.8	23.271
122	99	11100.7	45.5863	4811.54	29.3188
123	99	11040.7	52.6616	5100.94	31.9424
124	99	10979.6	64.4229	5401.2	31.8435
125	99	11048.1	62.1798	5706.73	33.1808
126	99	11266.7	61.5484	5983.25	33.3993
127	99	11552.5	55.1415	6244.14	28.0136
128	99	11828.7	45.796	6481.87	30.3257
129	99	12088.5	47.7994	6679.11	30.9705
130	99	12284.7	58.8057	6794.32	34.5286
131	99	12378.6	61.1357	6837.18	35.1962
132	99	12358.2	65.9908	6828.23	41.3579
133	99	12218.2	70.5007	6780.28	41.0393
134	99	11981.9	73.9211	6691.52	44.7752
135	99	11760.6	80.0243	6594.46	43.5543
136	99	11601.6	83.3635	6497.92	40.2016
137	99	11449.9	79.5435	6407.82	36.908
138	99	11333.7	63.2159	6329.62	34.2635
139	99	11292.6	53.1977	6267.85	31.3798
140	99	11287.6	52.7305	6210.11	32.8735
141	99	11305.7	70.4512	6138.29	36.2647
142	99	11344.5	79.5303	6050.37	38.9831
143	99	11354.2	94.1595	5940.17	38.2268
144	99	11289.7	86.7384	5800.97	43.7685
145	99	11160.2	88.231	5645.06	42.8866
146	99	10917.5	82.1436	5476.77	45.119
147	99	10539	85.8331	5295.1	43.8325
148	99	10123.2	93.528	5120.82	46.9322
149	99	9864.43	100.787	4980.89	45.2876
150	99	9736	96.6397	4885.98	39.8233
151	99	9482.97	80.8527	4844.5	33.6005
152	99	8913.24	61.8481	4872.1	32.3493
153	99	8414.57	46.6543	5014.92	29.8715
154	99	8579.98	50.3978	5288.9	34.895
155	99	9438.97	68.835	5655.83	40.7547
156	99	10587.8	88.1654	6007.69	48.1673
157	99	11530.6	108.252	6281.53	49.3754
158	99	11974.4	107.499	6440.67	50.9404
159	99	11934.4	103.397	6528.6	51.4664
160	99	11842.1	98.9538	6604.83	61.9361
161	99	11934.4	103.505	6700.79	71.3141
162	99	12172.3	121.091	6804.22	78.8997
163	99	12441.2	145.075	6925.34	86.3519
164	99	12635.9	168.178	7040.82	93.2675
165	99	12768.1	177.921	7146.31	89.61
166	99	12868.1	177.264	7227.24	87.2004
167	99	12983.2	166.129	7287.87	75.9395
168	99	13143.1	143.856	7343.41	66.3658
169	99	13343.9	117.071	7396.28	55.0073
170	99	13598.6	96.564	7418.76	47.5247
171	99	13829.6	82.5604	7394.77	45.7387
172	99	13975.2	92.8896	7287.02	48.619
173	99	13960.9	108.674	7065.91	53.8658
174	99	13787.9	116.679	6671.17	57.8453
175	99	13421.7	119.718	6054.23	55.2919
176	99	12777.4	116.329	5229.53	52.9642
177	99	11671.2	103.153	4257.24	44.4784
178	99	9675.58	93.8945	3210.69	34.4849
179	99	6362.93	76.5883	2197.85	23.1662
180	99	2871.61	49.7312	1395.85	14.1463
181	99	1096.91	17.9166	985.009	14.3842
182	99	593.309	7.3209	1027.92	19.3225
183	99	617.311	10.5307	1319.97	24.5737
184	99	1045.16	21.5901	1690.5	30.3275
185	99	2131.21	44.8134	2080.79	34.2066
186	99	3850.1	74.6264	2420.23	36.7055
187	99	5007.5	83.1488	2640.26	37.176
188	99	4755.21	75.0343	2709.01	35.1868
189	99	3773.33	52.5245	2748.03	34.2926
190	99	3129.74	40.1285	2874.93	31.3165
191	99	3448.81	44.793	3083.93	29.7053
192	99	4708.45	50.2863	3282.75	27.4446
193	99	6176.73	50.529	3372.78	23.6705
194	99	6682.75	42.1413	3271.13	21.3704
195	99	5462.4	44.3466	3033.04	18.9679
196	99	3654.5	34.3283	2870.18	18.3405
197	99	2784.24	20.2515	3085.42	23.6041
198	99	3137.93	26.0698	3779.6	28.6221
199	99	4353.78	37.8724	4852.66	36.5021
200	99	5866.36	52.7147	6106.76	45.8042
201	99	8004.74	69.5594	7444.87	54.7585
202	99	10915.8	86.3074	8807.36	60.8832
203	99	13603.6	100.919	10020.7	68.5851
204	99	15335	99.8548	10926	76.3735
205	99	16553.1	106.552	11523.4	87.4099
206	99	17582.7	118.183	11917.1	95.0066
207	99	18286.9	135.675	12148.4	108.361
208	99	18538.3	158.018	12250.5	126.055
209	99	18452	175.746	12243.1	142.151
210	99	18262.6	201.187	12207.9	155.964
211	99	18032.4	226.58	12244.7	173.03
212	99	17961.5	252.326	12385.3	187.299
213	99	18215.5	275.315	12608.5	203.218
214	99	18661.4	303.263	12845.1	214.8
215	99	19208.3	322.242	13035.7	224.046
216	99	19667	338.743	13148	228.888
217	99	19840.9	344.135	13132	223.135
218	99	19783.4	341.618	13047.7	222.154
219	99	19505.4	333.566	12908.3	215.552
220	99	19143.6	316.195	12782.5	202.446
221	99	18797	299.757	12692.8	194.693
222	99	18486.7	279.872	12620.1	183.121
223	99	18458.9	254.702	12613.3	164.771
224	99	18792	238.868	12714.2	154.107
225	99	19104.8	223.284	12950.1	144.747
226	99	19228.9	197.472	13288.2	131.839
227	99	19412.8	172.42	13643.9	115.95
228	99	19894.2	158.043	14043.7	111.213
229	99	20561.9	139.734	14449.2	100.16
230	99	21185.9	129.506	14859.1	90.496
231	99	21773	117.984	15246.6	89.8357
232	99	22394.6	122.747	15593	87.2314
233	99	22893.8	120.769	15896.2	85.4081
234	99	23289.8	131.998	16176.3	87.3705
235	99	23582.8	144.799	16396.3	89.7158
236	99	23868.7	151.543	16610.4	98.7427
237	99	24145.8	165.666	16809.9	100.658
238	99	24416.1	168.019	16997.2	101.952
239	99	24666.5	174.35	17205.4	105.09
240	99	24810.5	177.008	17405.7	104.595
241	99	24875.8	174.829	17612.5	104.17
242	99	25032.5	172	17831.4	104.392
243	99	25395.9	167.674	18069.7	103.884
244	99	25846.9	165.73	18289.2	101.259
245	99	26143.9	165.175	18518.5	97.7915
246	99	26332.2	159.371	18757	97.8465
247	99	26585.4	155.501	18993.4	100.295
248	99	26928.3	146.402	19230.6	99.0538
249	99	27299.6	141.671	19452.4	107.182
250	99	27577.8	140.524	19638.9	110.915
251	99	27798.5	147.125	19845.1	119.286
252	99	28000.8	154.668	20010.1	132.502
253	99	28193.8	168.9	20154.9	147.325
254	99	28330.4	184.785	20268.7	160.973
255	99	28398.2	203.085	20332.1	169.351
256	99	28385.3	222.872	20356.5	185.637
257	99	28326.1	243.9	20373.5	205.634
258	99	28184.3	263.737	20395.7	223.349
259	99	28030.3	281.022	20390.3	239.718
260	99	27922.1	308.279	20341.7	249.342
261	99	27864.4	327.41	20280.1	273.22
262	99	27788.9	352.047	20212.4	288.439
263	99	27623.3	367.403	20128	302.883
264	99	27440.2	390.538	20014.9	314.952
265	99	27258	413.338	19903.5	328.351
266	99	27050.2	437.139	19765.4	349.102
267	99	26755.2	461.411	19605.8	358.519
268	99	26463.7	478.404	19395.6	369.41
269	99	26140.8	491.604	19075.4	377.99
270	99	25769.8	502.429	18634.3	384.08
271	99	25277.6	509.917	18078.3	374.653
272	99	24523.6	511.16	17304.7	364.147
273	99	23342.7	505.859	16189	348.106
274	99	21637.2	473.601	14838.6	332.313
275	99	19376.2	433.482	13511.5	306.049
276	99	16933.4	386.612	12442.6	297.522
277	99	14993.5	351.884	11769.1	296.388
278	99	14097.3	343.759	11567.8	301.102
279	99	14154.6	355.406	11869.1	321.973
280	99	14994.9	390.078	12528.4	346.602
281	99	16455.3	437.477	13345.8	374.742
282	99	17954.2	479.826	14149.8	406.078
283	99	19027.9	521.523	14763.8	424.065
284	99	19707.5	550.2	15131.4	431.952
285	99	20056.3	562.981	15286.8	443.546
286	99	20015.9	572.556	15277.3	448.09
287	99	19735.8	571.826	15177.8	453.782
288	99	19399.5	567.118	15060.7	449.298
289	99	19137.5	562.149	15007.4	454.491
290	99	19089.8	562.754	15031.1	454.996
291	99	19244.7	568.148	15115	463.017
292	99	19428	569.833	15212	466.76
293	99	19506.4	571.413	15295.1	467.206
294	99	19532.8	574.592	15349	473.323
