# time delay / ns, fit / counts
4.308971300000000326e+01,1.413401127355103597e+02
4.318720100000000173e+01,1.411214994686552018e+02
4.328468900000000019e+01,1.409033107266718901e+02
4.338217699999999866e+01,1.406855442939099987e+02
4.347966499999999712e+01,1.404681979856341911e+02
4.357715299999999559e+01,1.402512696474927623e+02
4.367464100000000826e+01,1.400347571549955887e+02
4.377212900000000673e+01,1.398186584130010033e+02
4.386961700000000519e+01,1.396029713552117641e+02
4.396710500000000366e+01,1.393876939436799489e+02
4.406459300000000212e+01,1.391728241683204601e+02
4.416208100000000059e+01,1.389583600464331141e+02
4.425956899999999905e+01,1.387442996222331715e+02
4.435705699999999752e+01,1.385306409663899387e+02
4.445454499999999598e+01,1.383173821755736128e+02
4.455203300000000866e+01,1.381045213720100264e+02
4.464952100000000712e+01,1.378920567030433517e+02
4.474700900000000559e+01,1.376799863407061366e+02
4.484449700000000405e+01,1.374683084812971288e+02
4.494198599999999999e+01,1.372570191796503707e+02
4.503947399999999845e+01,1.370461210139737318e+02
4.513696199999999692e+01,1.368356100815900334e+02
4.523444999999999538e+01,1.366254846717876035e+02
4.533193800000000806e+01,1.364157430961184616e+02
4.542942600000000652e+01,1.362063836880188887e+02
4.552691400000000499e+01,1.359974048024361650e+02
4.562440200000000345e+01,1.357888048154622709e+02
4.572189000000000192e+01,1.355805821239738123e+02
4.581937800000000038e+01,1.353727351452783978e+02
4.591686599999999885e+01,1.351652623167669560e+02
4.601435399999999731e+01,1.349581620955724190e+02
4.611184199999999578e+01,1.347514329582343748e+02
4.620933000000000845e+01,1.345450734003693469e+02
4.630681800000000692e+01,1.343390819363472417e+02
4.640430600000000538e+01,1.341334570989731105e+02
4.650179400000000385e+01,1.339281974391745962e+02
4.659928200000000231e+01,1.337233015256950637e+02
4.669677000000000078e+01,1.335187679447919606e+02
4.679425799999999924e+01,1.333145952999402368e+02
4.689174599999999771e+01,1.331107822115414479e+02
4.698923399999999617e+01,1.329073273166375770e+02
4.708672200000000885e+01,1.327042292686299163e+02
4.718421000000000731e+01,1.325014867370031766e+02
4.728169800000000578e+01,1.322990984070539753e+02
4.737918600000000424e+01,1.320970629796245248e+02
4.747667500000000018e+01,1.318953771038330274e+02
4.757416299999999865e+01,1.316940436484339330e+02
4.767165099999999711e+01,1.314930592887455134e+02
4.776913899999999558e+01,1.312924227852189745e+02
4.786662700000000825e+01,1.310921329125868340e+02
4.796411500000000672e+01,1.308921884596234406e+02
4.806160300000000518e+01,1.306925882289091021e+02
4.815909100000000365e+01,1.304933310365988461e+02
4.825657900000000211e+01,1.302944157121953310e+02
4.835406700000000058e+01,1.300958410983251667e+02
4.845155499999999904e+01,1.298976060505197268e+02
4.854904299999999751e+01,1.296997094369993988e+02
4.864653099999999597e+01,1.295021501384619853e+02
4.874401900000000865e+01,1.293049270478742585e+02
4.884150700000000711e+01,1.291080390702680063e+02
4.893899500000000558e+01,1.289114851225386076e+02
4.903648300000000404e+01,1.287152641332481267e+02
4.913397100000000250e+01,1.285193750424310508e+02
4.923145900000000097e+01,1.283238168014040639e+02
4.932894699999999943e+01,1.281285883725786618e+02
4.942643499999999790e+01,1.279336887292774350e+02
