Wavelength,S2c / R1c,
nm,CPS / MicroAmps,
680,18353.2612906632
681,17397.6883787495
682,21469.3139427696
683,25924.8409266685
684,25083.1009018876
685,27145.3671535077
686,30626.9050999014
687,36452.0277221788
688,41098.9348507907
689,39540.5718141276
690,46916.9943084962
691,54210.5040460914
692,56692.8551375534
693,62039.4778162608
694,68400.4525223531
695,74773.8775486136
696,80456.8989255587
697,86657.099465285
698,97367.603637377
699,102181.322309079
700,113510.947545224
701,131667.187055497
702,137296.138123605
703,147591.810576761
704,161124.672329911
705,171323.100109267
706,184076.101324255
707,200150.310656121
708,214462.364370296
709,226651.342473828
710,250687.273689737
711,270298.173304276
712,281591.536485216
713,305199.602769045
714,333165.984968966
715,335080.920647364
716,369068.355041585
717,404319.861913807
718,424241.812069486
719,440334.565131127
720,469409.029583305
721,492849.179494803
722,525336.129074387
723,544148.361544021
724,565986.525728212
725,589922.956982986
726,619483.191099877
727,641040.239898056
728,665072.397332038
729,696413.218608453
730,704238.520664423
731,723126.611880604
732,742484.493327227
733,761003.303079994
734,779672.918238707
735,798029.441489422
736,804528.823838306
737,818258.460367398
738,818002.571944731
739,816446.371386783
740,832811.313581226
741,840609.717355088
742,830219.533301261
743,855934.325407726
744,833702.644698251
745,829809.009488846
746,825998.836707469
747,829624.257517819
748,834892.799337185
749,818443.452209388
750,824017.868911761
751,800803.351773053
752,798736.270521111
753,792476.195415343
754,777364.564509839
755,768505.628512424
756,745832.300652377
757,744664.266951577
758,728187.915910048
759,713729.918433426
760,718359.993838721
761,711189.651941591
762,687538.946973398
763,675966.866713854
764,649091.490552087
765,638844.172683444
766,635453.763025578
767,619181.354745623
768,602842.470580664
769,582722.26608552
770,575366.012731628
771,555955.715162326
772,548900.104345117
773,526752.548363184
774,516899.837099135
775,507946.052447465
776,487899.210073684
777,470324.365359679
778,471370.077616211
779,460847.21648781
780,444576.079014653
781,438921.907770072
782,412826.393827012
783,395222.204130665
784,397383.660706873
785,386532.597787147
786,371081.991932792
787,368253.766187205
788,349167.737372689
789,345681.372720376
790,349964.591830039
791,321639.244430859
792,328189.705741933
793,313598.894941196
794,298102.686816797
795,304648.45509795
796,286915.453772
797,290551.971204834
798,283844.635597841
799,277381.226212793
800,268520.017540068
801,263332.252481388
802,264320.213468988
803,248329.949705875
804,247138.982209724
805,250725.097516638
806,245926.613438635
807,233092.162281927
808,238041.510192098
809,243580.417955025
810,227515.034160852
811,218773.178714261
812,229371.104186704
813,215327.439481773
814,209109.498233423
815,210526.029907374
816,210357.353119815
817,212560.426883939
818,207751.690764323
819,195747.127558662
820,203599.476824935
821,193037.928516849
822,194150.706531862
823,189995.717071917
824,184446.674084999
825,183363.421628523
826,184851.472896669
827,180643.35693064
828,182327.320670262
829,175737.132655758
830,167793.209088284
831,169220.218731896
832,164616.598423558
833,161267.981870392
834,161217.7252804
835,150074.576884718
836,139379.998509181
837,154650.678382292
838,147735.783471646
839,152814.166060537
840,148787.278192057
841,146204.002415468
842,139840.86795678
843,138255.452815421
844,132493.153747545
845,128640.983117031
846,128726.225781857
847,127379.081275444
848,125866.225046263
849,119715.779875912
850,119094.260945504
851,106898.374862263
852,115704.949249563
853,114980.23124394
854,114945.915989211
855,107566.711337476
856,99824.6505978081
857,99333.1306733863
858,90636.5510965218
859,97154.1871538249
860,87644.8111502828
861,93319.7120128629
862,88615.4461912312
863,87511.4977749258
864,84559.1844252529
865,86103.4603550763
866,83670.567804575
867,84885.8545398551
868,81166.6196735893
869,75395.2923054255
870,72920.4693298488
871,73710.1701692226
872,66174.280582933
873,68766.0951689847
874,69011.8414042537
875,68100.8826631963
876,65675.1699140889
877,60855.8692216143
878,59843.8454203904
879,60503.5682333192
880,54627.8934545874
881,57779.1428883539
882,53763.0118074077
883,52741.3074029108
884,54554.2448959666
885,51458.4780472737
886,44534.3183970098
887,48875.6982455384
888,48770.4006493105
889,41145.7802295395
890,42862.4299789894
891,45577.4156368085
892,45665.6140876162
893,40970.79844235
894,39662.3945655363
895,37291.030061418
896,33901.1969430592
897,42650.4884213204
898,38855.7277676317
899,37294.3671356493
900,36951.8259271952
901,34336.2316228419
902,31958.5081983727
903,33741.4113122344
904,33755.9226058613
905,31973.5467249253
906,33759.8066255801
907,34137.1081415802
908,33092.2749913959
909,29797.7824650474
910,32558.7453349843
911,27182.5674014831
912,27956.0825006898
913,26971.9507967045
914,26609.165752515
915,28018.2890347133
916,27465.6048948962
917,26916.1133595222
918,26851.5710504236
919,27920.2486988949
920,23990.8125518471
921,22306.4790265004
922,22448.7874344794
923,25352.2443182374
924,23243.271525787
925,22793.772125172
926,22514.7380301974
927,21242.6483073332
928,21731.0039200068
929,23590.7742617442
930,19590.7831906928
931,19959.1375073079
932,20201.960183993
933,19733.8663286648
934,19434.9763622643
935,20663.2283703576
936,18782.7576688982
937,21511.1599913165
938,19735.4858079043
939,20553.1807991205
940,17137.325237147
941,18840.0111708357
942,20456.3121778422
943,18608.4827357345
944,16037.5745159054
945,17446.2697645532
946,19034.1056073289
947,17807.9613080814
948,17536.7391361912
949,16132.6345164597
950,19039.3002626544
951,15282.3438516442
952,15164.4331471359
953,15474.1535206239
954,16831.3713370539
955,14078.4063578426
956,13592.8366183959
957,15695.889566889
958,13832.6889011282
959,14202.2969717461
960,12947.700282445
961,15310.49679447
962,13926.3409767581
963,12653.6399081293
964,11423.07673391
965,14451.475073347
966,12482.9304732108
967,13483.0928397795
968,13638.0935207513
969,9435.61481032037
970,11701.7049967852
971,10502.1980392212
972,12219.5627551577
973,10208.2389138246
974,9757.765787208
975,11490.579348536
976,9380.56676170402
977,9729.02596614524
978,10738.6317710374
979,10900.7901629134
980,9276.20629729323
981,10843.5613168707
982,10462.0499573616
983,10217.0041088883
984,10773.5116204965
985,8021.3143055612
986,8226.51547155828
987,8033.6082462964
988,7993.54350618393
989,8527.47290122985
990,8467.50551546852
991,7194.69899042671
992,8755.89851652738
993,6206.81305752689
994,5823.78493754402
995,7980.88842081175
996,5766.37074197387
997,5327.68516292449
998,4842.4076896835
999,4306.41374076025
1000,6302.11592856846
