Wavelength,S2c / R1c,
nm,CPS / MicroAmps,
680,14336.0428779819
681,16156.5330061674
682,22864.0508740213
683,21457.5443806504
684,21388.4726766638
685,26945.8119551891
686,27815.8253531469
687,38134.1479472592
688,33815.8967413946
689,40030.5970187246
690,39949.291647279
691,42612.1271183193
692,51080.4241314497
693,55303.0113837913
694,57758.155219118
695,68098.6575749961
696,81659.6347934121
697,81606.2009125033
698,93086.478189455
699,97306.6291344911
700,103278.633825105
701,111091.073242227
702,127608.095348933
703,144663.146373035
704,148706.626359823
705,164376.108116411
706,182807.559116371
707,192761.497321682
708,207816.359879143
709,215906.783569522
710,239744.710127366
711,262609.350948936
712,271654.972345792
713,298988.42271309
714,314519.136892097
715,330898.93892281
716,358236.830861963
717,389958.040900872
718,403890.373003455
719,428986.711491832
720,454201.366407056
721,479042.318987524
722,511924.068477276
723,534891.214244818
724,547305.714342941
725,575638.401668423
726,614572.9253971
727,640884.606841483
728,663113.892825204
729,689459.75647734
730,711028.771324802
731,726780.915082045
732,753113.31579972
733,779279.415864541
734,797662.764834975
735,806890.02131991
736,833591.793893305
737,839382.98311995
738,865643.35495531
739,870588.773405295
740,882201.873492982
741,891313.934649219
742,898135.83948933
743,908257.780424116
744,916143.128884142
745,935729.486940603
746,921760.77168258
747,931510.373268496
748,925448.304229415
749,922457.243498048
750,920794.355770012
751,925387.445887579
752,902100.493027193
753,910633.849391098
754,889547.097872418
755,875413.408807243
756,878401.38342779
757,857307.973253895
758,835173.421138326
759,825487.795854504
760,820956.514471641
761,802699.105420662
762,764770.063266055
763,753219.486149351
764,738817.713138501
765,731690.863836915
766,728394.63554061
767,706157.936576389
768,684310.804690729
769,659976.049714903
770,653766.089558017
771,625093.886972001
772,615963.218294451
773,602613.49418387
774,587032.546598009
775,565331.408357821
776,548336.231547205
777,531359.904380436
778,517579.016340702
779,516598.870222709
780,502909.209053212
781,481913.692483499
782,468190.535828751
783,449425.81011228
784,439263.710664826
785,424175.029670729
786,416880.05130443
787,409653.87716874
788,384822.547502543
789,386649.293943944
790,376132.538908626
791,363715.244091614
792,360289.109791003
793,350059.30504025
794,347131.283062519
795,326253.870582501
796,324112.72407598
797,327234.988673783
798,306653.916177189
799,305281.173859032
800,301837.382395992
801,289475.862083252
802,286120.830456995
803,280082.132192929
804,285312.358909829
805,273233.53122449
806,272935.950306167
807,266966.648275107
808,267143.824097419
809,255032.973327681
810,261813.74632053
811,262025.199907603
812,250200.114492533
813,242572.067032891
814,250389.617468299
815,244060.384272199
816,249706.255636136
817,229959.652060672
818,234797.918209964
819,237936.583944741
820,231879.392909201
821,226105.686851947
822,225809.000632285
823,228563.499275737
824,224625.724061317
825,217406.625840559
826,209496.750521377
827,216523.934234153
828,215461.081285417
829,205140.440472427
830,206728.493373088
831,211263.007923453
832,202501.879781734
833,201900.675130959
834,202731.689272475
835,192716.126896118
836,200779.163813245
837,182113.588190228
838,194826.288918292
839,180624.022266557
840,175162.881393007
841,180990.190458874
842,177160.948719459
843,170682.049942252
844,170345.55129638
845,169944.512046155
846,163890.931978298
847,158989.942645647
848,158701.453489944
849,159909.841317724
850,150842.46280846
851,156231.975915096
852,146150.563500094
853,146620.747797668
854,143052.862838935
855,135788.813456608
856,139230.856650967
857,129488.222629317
858,129213.381843114
859,129697.142283794
860,120557.485732799
861,120008.3214607
862,114578.840654744
863,114562.866218656
864,111914.575845446
865,99388.3758142351
866,106925.596650155
867,107530.528743992
868,98616.2200853769
869,94482.7685068489
870,94636.8638637948
871,98393.769998277
872,82820.0221959272
873,87267.7008812513
874,80656.6847405885
875,85715.1334453154
876,81420.3139924129
877,81859.179476763
878,78212.2617192919
879,77910.5110273823
880,70842.2846944236
881,76243.6525334052
882,68008.1293980117
883,67363.1178403091
884,68228.7995362935
885,63701.854820823
886,65732.2452735173
887,65409.3682735224
888,56295.0859959999
889,66477.3861220294
890,65397.2625890923
891,60026.625219671
892,60019.4026200761
893,58120.0443347703
894,53448.3376900183
895,57785.9627988604
896,46630.0781314103
897,51524.7422819977
898,48929.0876222724
899,49950.9973180734
900,47283.9962936945
901,48933.0341862671
902,44478.2311650737
903,45748.4404574296
904,40588.8195516477
905,42060.2529004323
906,47129.3553417823
907,41895.6565447457
908,41100.3150807405
909,41201.5118144903
910,38129.1062552487
911,39586.780364072
912,38771.3395343251
913,36984.0290253118
914,36683.2511623769
915,35040.2844154961
916,35252.4927495268
917,34562.0598840067
918,34989.8064593024
919,34964.632958103
920,33371.8655653254
921,31971.1143039626
922,35581.1278724627
923,32405.4149816391
924,28892.8863167655
925,31921.6925451188
926,30042.8197396563
927,32541.189037515
928,31290.1120053272
929,31120.1638088119
930,27765.4930916357
931,27785.9836857529
932,30348.6986809455
933,27597.9233511208
934,28906.3460369975
935,29272.979130115
936,30033.4312957345
937,29000.8568014571
938,27438.3810013445
939,24411.878465787
940,31398.1559997942
941,27725.9607189174
942,27371.9506702227
943,25028.6578504305
944,26102.590603594
945,26839.4704672136
