# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,9.826589248374252294e-01
3.517059736572107909e+02,2.843284092111119676e+01,9.566623745031267445e-01
3.526531531878623582e+02,2.835647408680019765e+01,9.823986697373865429e-01
3.536003327185139256e+02,2.828051637598591128e+01,9.494839954833745876e-01
3.545475122491654929e+02,2.820496450972781233e+01,9.721679226722577116e-01
3.554946917798170603e+02,2.812981524403100053e+01,9.670495819843942797e-01
3.564418713104686276e+02,2.805506536938187878e+01,9.825602294222113287e-01
3.573890508411201381e+02,2.798071171029123505e+01,9.744030150335425411e-01
3.583362303717717054e+02,2.790675112484456122e+01,9.872977070991900694e-01
3.592834099024232728e+02,2.783318050425949508e+01,1.003752238102092020e+00
3.602305894330748401e+02,2.775999677245022568e+01,9.955819475640441674e-01
3.611777689637264075e+02,2.768719688559877667e+01,9.655190928963862662e-01
3.621249484943779180e+02,2.761477783173299372e+01,9.439293077285469957e-01
3.630721280250294853e+02,2.754273663031115404e+01,9.073299595353906399e-01
3.640193075556810527e+02,2.747107033181304914e+01,8.766407464192716992e-01
3.649664870863326200e+02,2.739977601733746582e+01,8.528372308364566834e-01
3.659136666169841874e+02,2.732885079820585617e+01,8.450282359499573515e-01
3.668608461476356979e+02,2.725829181557222824e+01,8.114905355441732748e-01
3.678080256782873221e+02,2.718809624003896985e+01,8.198374733913038614e-01
3.687552052089388326e+02,2.711826127127871189e+01,7.954461569207609273e-01
3.697023847395903999e+02,2.704878413766187251e+01,8.127342406140378728e-01
3.706495642702419673e+02,2.697966209589002418e+01,8.122810315360847744e-01
3.715967438008935346e+02,2.691089243063478520e+01,7.852969711609906200e-01
3.725439233315451020e+02,2.684247245418229610e+01,7.621276067133599952e-01
3.734911028621966125e+02,2.677439950608302155e+01,7.570938557653914547e-01
3.744382823928481798e+02,2.670667095280693815e+01,7.240681138930665783e-01
3.753854619234997472e+02,2.663928418740391280e+01,6.839891086382429153e-01
