# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
5.638741885231597735e+02,1.773445247811564585e+01,2.439057756401520061e-01
5.648213680538112840e+02,1.770471261463905321e+01,2.560763858611969646e-01
5.657685475844627945e+02,1.767507232894934788e+01,2.734176689345846900e-01
5.667157271151143050e+02,1.764553112175894611e+01,2.813153570343204235e-01
5.676629066457659292e+02,1.761608849711263503e+01,2.743521076162001027e-01
5.686100861764175534e+02,1.758674396235980453e+01,2.723205143411327467e-01
5.695572657070690639e+02,1.755749702812699198e+01,2.757164576807962786e-01
5.705044452377205744e+02,1.752834720829063997e+01,2.676854283203328744e-01
5.714516247683720849e+02,1.749929401995020228e+01,2.558930115732978017e-01
5.723988042990237091e+02,1.747033698340144525e+01,2.553344465514910122e-01
5.733459838296753333e+02,1.744147562211007596e+01,2.403483696630741295e-01
5.742931633603268438e+02,1.741270946268558362e+01,2.413711222549685120e-01
5.752403428909783543e+02,1.738403803485534738e+01,2.249898267001011476e-01
5.761875224216300921e+02,1.735546087143903193e+01,2.137152928639989291e-01
5.771347019522816026e+02,1.732697750832320693e+01,2.099008869710390357e-01
5.780818814829331131e+02,1.729858748443620442e+01,1.912061972323412240e-01
5.790290610135846237e+02,1.727029034172326050e+01,1.850414605507716692e-01
5.799762405442361342e+02,1.724208562512187370e+01,1.657486916650436348e-01
5.809234200748877583e+02,1.721397288253739788e+01,1.562255664956026524e-01
5.818705996055393825e+02,1.718595166481891567e+01,1.342819863507759837e-01
5.828177791361908930e+02,1.715802152573528971e+01,1.228068102358524649e-01
5.837649586668424035e+02,1.713018202195149442e+01,1.082367361402921530e-01
5.847121381974939140e+02,1.710243271300513612e+01,9.996290756337848638e-02
5.856593177281455382e+02,1.707477316128325029e+01,9.254037057687895806e-02
5.866064972587971624e+02,1.704720293199929060e+01,8.627636045150893773e-02
5.875536767894486729e+02,1.701972159317032762e+01,7.524504718628315103e-02
5.885008563201001834e+02,1.699232871559451397e+01,7.211732031985880476e-02
5.894480358507516939e+02,1.696502387282871638e+01,5.829300890694034953e-02
5.903952153814033181e+02,1.693780664116640011e+01,4.665609240543482084e-02
5.913423949120549423e+02,1.691067659961571223e+01,3.666282027190641973e-02
5.922895744427064528e+02,1.688363332987777099e+01,1.932504238205423261e-02
5.932367539733579633e+02,1.685667641632516833e+01,9.063688637952033514e-03
5.941839335040094738e+02,1.682980544598067851e+01,1.115566033601052449e-02
5.951311130346610980e+02,1.680302000849615851e+01,-1.517217860198341421e-02
5.960782925653127222e+02,1.677631969613168295e+01,-1.541452604546629176e-02
5.970254720959642327e+02,1.674970410373483531e+01,-1.703703469151832475e-02
5.979726516266157432e+02,1.672317282872021593e+01,-2.058507034867257390e-02
5.989198311572672537e+02,1.669672547104914884e+01,-2.347597411117180802e-02
5.998670106879188779e+02,1.667036163320957343e+01,-2.464057969733305514e-02
6.008141902185705021e+02,1.664408092019613505e+01,-3.482926935432539839e-02
6.017613697492220126e+02,1.661788293949044970e+01,-3.350703600701610690e-02
6.027085492798735231e+02,1.659176730104155695e+01,-4.958137005883110626e-02
6.036557288105251473e+02,1.656573361724657900e+01,-5.148057487373996349e-02
6.046029083411766578e+02,1.653978150293152893e+01,-5.167195402138306110e-02
6.055500878718282820e+02,1.651391057533231788e+01,-6.150716274111191900e-02
6.064972674024797925e+02,1.648812045407595406e+01,-6.973473243555203260e-02
6.074444469331314167e+02,1.646241076116186619e+01,-7.419024409392865893e-02
