# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
5.903952153814033181e+02,1.693780664116640011e+01,1.262846441947565734e-01
5.913423949120549423e+02,1.691067659961571223e+01,1.214775280898876403e-01
5.922895744427064528e+02,1.688363332987777099e+01,1.194531835205992348e-01
5.932367539733579633e+02,1.685667641632516833e+01,1.212284644194756705e-01
5.941839335040094738e+02,1.682980544598067851e+01,1.087696629213483340e-01
5.951311130346610980e+02,1.680302000849615851e+01,1.136591760299625470e-01
5.960782925653127222e+02,1.677631969613168295e+01,1.159101123595505656e-01
5.970254720959642327e+02,1.674970410373483531e+01,1.035992509363295871e-01
5.979726516266157432e+02,1.672317282872021593e+01,1.140093632958801562e-01
5.989198311572672537e+02,1.669672547104914884e+01,1.015168539325842778e-01
5.998670106879188779e+02,1.667036163320957343e+01,1.068801498127340682e-01
6.008141902185705021e+02,1.664408092019613505e+01,9.850374531835205671e-02
6.017613697492220126e+02,1.661788293949044970e+01,1.017340823970037389e-01
6.027085492798735231e+02,1.659176730104155695e+01,1.068146067415730177e-01
6.036557288105251473e+02,1.656573361724657900e+01,9.568913857677902035e-02
6.046029083411766578e+02,1.653978150293152893e+01,1.026647940074906368e-01
6.055500878718282820e+02,1.651391057533231788e+01,9.820973782771534599e-02
6.064972674024797925e+02,1.648812045407595406e+01,9.444569288389513539e-02
6.074444469331314167e+02,1.646241076116186619e+01,1.011292134831460465e-01
6.083916264637829272e+02,1.643678112094347199e+01,9.681647940074906977e-02
6.093388059944345514e+02,1.641123116010985683e+01,8.850000000000000921e-02
6.102859855250860619e+02,1.638576050766767267e+01,8.707865168539326295e-02
6.112331650557375724e+02,1.636036879492315066e+01,7.403745318352060456e-02
6.121803445863890829e+02,1.633505565546433402e+01,8.773595505617977353e-02
6.131275241170407071e+02,1.630982072514344949e+01,8.467415730337077284e-02
6.140747036476923313e+02,1.628466364205943862e+01,8.189138576779025902e-02
