# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.787940752259153054e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.760581827085749840e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.769494937012013436e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.801103995358157794e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.799346166289029991e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.845690404173176757e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.883230408198242944e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.904635261939558122e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.912331546008076755e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.913547220999535670e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.906196989900591499e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.884003498917008690e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.855504446076023495e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.810151434600043796e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.780490995197572923e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.747181528404454731e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.709831962246199932e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.695298448026271165e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.668302584643629460e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.666138463304012607e+00
3.697023847395903999e+02,2.704878413766187251e+01,1.660162980749571471e+00
3.706495642702419673e+02,2.697966209589002418e+01,1.658287550840273461e+00
3.715967438008935346e+02,2.691089243063478520e+01,1.638147814713270645e+00
3.725439233315451020e+02,2.684247245418229610e+01,1.616902333091589483e+00
3.734911028621966125e+02,2.677439950608302155e+01,1.580039742623762899e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.539096861602856858e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.484765967508366646e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.433168034141029556e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.369533289722556946e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.305596580709038168e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.246846332935251711e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.173388148597543035e+00
3.810685391074090944e+02,2.624199841693404878e+01,1.119663144381060293e+00
3.820157186380606618e+02,2.617693333575747872e+01,1.054560840668733457e+00
3.829628981687122291e+02,2.611219010462615131e+01,1.008281572011615168e+00
3.839100776993637965e+02,2.604776634134335467e+01,9.299568319374504899e-01
3.848572572300153070e+02,2.598365968716385765e+01,8.937670568138817995e-01
3.858044367606668743e+02,2.591986780650602640e+01,8.253178921460774253e-01
3.867516162913184417e+02,2.585638838666819339e+01,7.563589969077716413e-01
3.876987958219700090e+02,2.579321913754915840e+01,7.103318007394971989e-01
3.886459753526215763e+02,2.573035779137277856e+01,6.343313787256986691e-01
3.895931548832730869e+02,2.566780210241661919e+01,5.642337916264359432e-01
3.905403344139246542e+02,2.560554984674446288e+01,4.970824723767219289e-01
3.914875139445762215e+02,2.554359882194281894e+01,3.916231465387856048e-01
3.924346934752277889e+02,2.548194684686114186e+01,3.002457610450311454e-01
3.933818730058793562e+02,2.542059176135587606e+01,2.047837926423061450e-01
3.943290525365308667e+02,2.535953142603814214e+01,1.022057264365806156e-01
3.952762320671824909e+02,2.529876372202507184e+01,1.674956781441919174e-02
3.962234115978340014e+02,2.523828655069473825e+01,-7.390642071478403796e-02
3.971705911284855688e+02,2.517809783344451446e+01,-1.467208093844736272e-01
3.981177706591371361e+02,2.511819551145296714e+01,-2.263601479694008489e-01
3.990649501897887035e+02,2.505857754544508254e+01,-2.924074446582469178e-01
4.000121297204402708e+02,2.499924191546086760e+01,-3.595886960390136666e-01
4.009593092510917813e+02,2.494018662062719116e+01,-3.998274932005776439e-01
4.019064887817433487e+02,2.488140967893288646e+01,-4.281307528499568305e-01
4.028536683123949160e+02,2.482290912700700503e+01,-4.901198186149730018e-01
