# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.743142491783139292e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.770047536776802710e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.738890512097657215e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.772119392646182234e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.781238772225544276e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.819252791683308335e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.849459460010359546e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.888428328265880918e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.921141250940088696e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.933316838091702294e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.927123288659122524e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.877973890955181968e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.872107090028855891e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.838345740474503609e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.825443613214962513e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.782724573984674210e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.761547218397626402e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.750485962918113314e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.741390983038986873e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.748920949300223793e+00
3.697023847395903999e+02,2.704878413766187251e+01,1.743164199529259939e+00
3.706495642702419673e+02,2.697966209589002418e+01,1.731508175703337260e+00
3.715967438008935346e+02,2.691089243063478520e+01,1.728652306174145670e+00
3.725439233315451020e+02,2.684247245418229610e+01,1.676857458649787969e+00
3.734911028621966125e+02,2.677439950608302155e+01,1.659197362399595033e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.618539190676300255e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.571951013978051703e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.522890761938099802e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.469694306831851982e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.414302921171367577e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.342201389547480028e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.295238514198734592e+00
