# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.747290848816423825e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.711430648491723439e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.704091259043919004e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.721173263376092333e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.750748023895051464e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.792198019670772746e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.804934984048797597e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.836991115617061077e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.846246565502244419e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.845425745093077108e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.833436517981872127e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.796306178690830313e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.761270487642006666e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.730248175108024311e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.704784299675880410e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.643476353228296549e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.617272723592197758e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.601032231869795375e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.595086568918200554e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.585737107696939541e+00
3.697023847395903999e+02,2.704878413766187251e+01,1.572948773067725403e+00
3.706495642702419673e+02,2.697966209589002418e+01,1.560282779380334661e+00
3.715967438008935346e+02,2.691089243063478520e+01,1.544747228785353199e+00
3.725439233315451020e+02,2.684247245418229610e+01,1.518781101682013412e+00
3.734911028621966125e+02,2.677439950608302155e+01,1.485293004741300660e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.451173762185743454e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.399799843533443555e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.334173219149502820e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.283470548311407278e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.223578269587652700e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.165465663192622348e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.105991405287669371e+00
3.810685391074090944e+02,2.624199841693404878e+01,1.053034790433740264e+00
3.820157186380606618e+02,2.617693333575747872e+01,9.853276161913043785e-01
3.829628981687122291e+02,2.611219010462615131e+01,9.463783226005461069e-01
3.839100776993637965e+02,2.604776634134335467e+01,8.712997450371821051e-01
3.848572572300153070e+02,2.598365968716385765e+01,8.276183784680331001e-01
3.858044367606668743e+02,2.591986780650602640e+01,7.761050418224951786e-01
3.867516162913184417e+02,2.585638838666819339e+01,7.284319002979195989e-01
3.876987958219700090e+02,2.579321913754915840e+01,6.628927438575940023e-01
3.886459753526215763e+02,2.573035779137277856e+01,6.067390835706985008e-01
3.895931548832730869e+02,2.566780210241661919e+01,5.334919477082147310e-01
3.905403344139246542e+02,2.560554984674446288e+01,4.675886902511482979e-01
3.914875139445762215e+02,2.554359882194281894e+01,3.817513055449649473e-01
3.924346934752277889e+02,2.548194684686114186e+01,2.981727801904650033e-01
3.933818730058793562e+02,2.542059176135587606e+01,1.832235403742325797e-01
3.943290525365308667e+02,2.535953142603814214e+01,1.021341385057020351e-01
3.952762320671824909e+02,2.529876372202507184e+01,3.531032614374326074e-03
3.962234115978340014e+02,2.523828655069473825e+01,-8.818264076621679104e-02
3.971705911284855688e+02,2.517809783344451446e+01,-1.637597759273936582e-01
3.981177706591371361e+02,2.511819551145296714e+01,-2.348654486316973100e-01
3.990649501897887035e+02,2.505857754544508254e+01,-3.061287727112423362e-01
4.000121297204402708e+02,2.499924191546086760e+01,-3.531701912061357973e-01
4.009593092510917813e+02,2.494018662062719116e+01,-4.041118493778070309e-01
4.019064887817433487e+02,2.488140967893288646e+01,-4.424815321911777510e-01
4.028536683123949160e+02,2.482290912700700503e+01,-4.941119472709029625e-01
4.038008478430464834e+02,2.476468301990020748e+01,-5.267565744950761797e-01
4.047480273736980507e+02,2.470672943086920270e+01,-5.654965481560606522e-01
4.056952069043495612e+02,2.464904645116424220e+01,-5.868705946204811896e-01
4.066423864350011854e+02,2.459163218981951005e+01,-5.999643011127020475e-01
4.075895659656526959e+02,2.453448477344656453e+01,-6.247298484765479998e-01
4.085367454963042633e+02,2.447760234603049412e+01,-6.406083141128251501e-01
4.094839250269558306e+02,2.442098306872903990e+01,-6.432156469428599310e-01
4.104311045576073980e+02,2.436462511967442168e+01,-6.484711209010735056e-01
4.113782840882589653e+02,2.430852669377792097e+01,-6.326530820536613309e-01
4.123254636189104758e+02,2.425268600253717111e+01,-6.425627278203985826e-01
4.132726431495620432e+02,2.419710127384606935e+01,-6.409427685039643663e-01
4.142198226802136105e+02,2.414177075180733212e+01,-6.308162155228493884e-01
4.151670022108651779e+02,2.408669269654758338e+01,-6.145054799583400396e-01
4.161141817415167452e+02,2.403186538403498673e+01,-6.101070650950318752e-01
4.170613612721682557e+02,2.397728710589937151e+01,-5.763352824936763819e-01
4.180085408028198231e+02,2.392295616925476409e+01,-5.547957887224049811e-01
4.189557203334713904e+02,2.386887089652437410e+01,-5.234361779109060198e-01
4.199028998641229578e+02,2.381502962526792544e+01,-4.919737900916784645e-01
4.208500793947745251e+02,2.376143070801132495e+01,-4.655916615591396690e-01
4.217972589254260356e+02,2.370807251207861555e+01,-4.322479062153234408e-01
4.227444384560776598e+02,2.365495341942619234e+01,-4.008871012450251903e-01
4.236916179867291703e+02,2.360207182647927482e+01,-3.721441699957941385e-01
4.246387975173807376e+02,2.354942614397049638e+01,-3.250032651920448101e-01
4.255859770480323050e+02,2.349701479678073213e+01,-3.015134625530354051e-01
4.265331565786838723e+02,2.344483622378198362e+01,-2.797765107692196662e-01
4.274803361093354397e+02,2.339288887768238467e+01,-2.458821714346208498e-01
4.284275156399868933e+02,2.334117122487325702e+01,-2.172040092569359759e-01
4.293746951706385175e+02,2.328968174527817325e+01,-1.940811845635474764e-01
4.303218747012900849e+02,2.323841893220405197e+01,-1.738069247967989617e-01
4.312690542319416522e+02,2.318738129219417843e+01,-1.585754594065190148e-01
4.322162337625932196e+02,2.313656734488315792e+01,-1.363826740638258705e-01
4.331634132932447301e+02,2.308597562285381599e+01,-1.394244581272089112e-01
4.341105928238963543e+02,2.303560467149589641e+01,-1.284510550183551314e-01
4.350577723545478648e+02,2.298545304886670593e+01,-1.147680340096351725e-01
4.360049518851994321e+02,2.293551932555346440e+01,-1.137994408585397826e-01
4.369521314158509995e+02,2.288580208453753073e+01,-1.121543440638982508e-01
4.378993109465025668e+02,2.283629992106035544e+01,-1.083347810585483656e-01
4.388464904771541342e+02,2.278701144249116339e+01,-1.055109962207512048e-01
4.397936700078056447e+02,2.273793526819637023e+01,-1.061814516471525499e-01
4.407408495384572120e+02,2.268907002941065443e+01,-1.069566212497802954e-01
4.416880290691087225e+02,2.264041436910971683e+01,-1.064996346192542687e-01
4.426352085997603467e+02,2.259196694188464605e+01,-1.139967007426505169e-01
4.435823881304119141e+02,2.254372641381792164e+01,-1.210839678770670030e-01
4.445295676610633677e+02,2.249569146236097694e+01,-1.339544157849951733e-01
4.454767471917150488e+02,2.244786077621332510e+01,-1.322116548081463117e-01
4.464239267223665024e+02,2.240023305520327668e+01,-1.321966985389790572e-01
4.473711062530181266e+02,2.235280701017006422e+01,-1.487347974138308881e-01
4.483182857836697508e+02,2.230558136284758319e+01,-1.563336261028109853e-01
4.492654653143212045e+02,2.225855484574952570e+01,-1.535254781402389801e-01
4.502126448449728287e+02,2.221172620205596715e+01,-1.653281880849959140e-01
4.511598243756243392e+02,2.216509418550143451e+01,-1.682472168276825109e-01
4.521070039062759065e+02,2.211865756026432095e+01,-1.751213274750452187e-01
4.530541834369274170e+02,2.207241510085771807e+01,-1.720264260347486029e-01
4.540013629675790412e+02,2.202636559202161592e+01,-1.876192408153915525e-01
4.549485424982306085e+02,2.198050782861644592e+01,-1.950242712730242689e-01
4.558957220288821190e+02,2.193484061551793829e+01,-2.087184555988591539e-01
4.568429015595337432e+02,2.188936276751329757e+01,-2.123121825516491590e-01
4.577900810901852537e+02,2.184407310919868195e+01,-2.190749837061711225e-01
4.587372606208368211e+02,2.179897047487792250e+01,-2.422636620161132681e-01
4.596844401514883316e+02,2.175405370846251429e+01,-2.502832085302194032e-01
4.606316196821398989e+02,2.170932166337284386e+01,-2.653662409866234251e-01
4.615787992127915800e+02,2.166477320244060678e+01,-2.727926222328655448e-01
4.625259787434430905e+02,2.162040719781248299e+01,-2.955256727792634486e-01
4.634731582740946010e+02,2.157622253085490271e+01,-3.198234607647509331e-01
4.644203378047461683e+02,2.153221809206005943e+01,-3.419342894127741506e-01
4.653675173353976220e+02,2.148839278095304550e+01,-3.688062226232386998e-01
4.663146968660493030e+02,2.144474550600007845e+01,-3.906344368703730807e-01
4.672618763967008135e+02,2.140127518451793520e+01,-4.195627622925492406e-01
4.682090559273523240e+02,2.135798074258437040e+01,-4.384893316529163143e-01
4.691562354580038914e+02,2.131486111494971425e+01,-4.607609923900164994e-01
4.701034149886555156e+02,2.127191524494949348e+01,-4.849428673138652113e-01
4.710505945193070829e+02,2.122914208441812534e+01,-5.173419623133034273e-01
4.719977740499585934e+02,2.118654059360362751e+01,-5.321074891884245428e-01
4.729449535806101608e+02,2.114410974108336561e+01,-5.547800560216498145e-01
4.738921331112617281e+02,2.110184850368084142e+01,-5.830693985684666236e-01
4.748393126419132386e+02,2.105975586638341213e+01,-5.981773970256490935e-01
4.757864921725648628e+02,2.101783082226105037e+01,-6.342158487686569979e-01
4.767336717032163733e+02,2.097607237238605293e+01,-6.437904737049408022e-01
4.776808512338680544e+02,2.093447952575368021e+01,-6.786289378504348768e-01
4.786280307645195080e+02,2.089305129920379756e+01,-6.872542261102450034e-01
4.795752102951710754e+02,2.085178671734336575e+01,-7.136249083752465028e-01
4.805223898258225859e+02,2.081068481246992619e+01,-7.372183873644135854e-01
4.814695693564742101e+02,2.076974462449592806e+01,-7.473626034672273821e-01
4.824167488871257774e+02,2.072896520087399708e+01,-7.853157485907940050e-01
4.833639284177772879e+02,2.068834559652303895e+01,-8.012024489033755525e-01
4.843111079484289121e+02,2.064788487375522763e+01,-8.200951102931081094e-01
4.852582874790804226e+02,2.060758210220387454e+01,-8.406003212323288620e-01
4.862054670097319899e+02,2.056743635875208653e+01,-8.571870977674997949e-01
4.871526465403835005e+02,2.052744672746231203e+01,-8.834207348920675162e-01
4.880998260710350678e+02,2.048761229950666163e+01,-9.030753975184110383e-01
4.890470056016866920e+02,2.044793217309806721e+01,-9.156954686495301088e-01
4.899941851323382025e+02,2.040840545342224388e+01,-9.367403844972167493e-01
4.909413646629897130e+02,2.036903125257040159e+01,-9.436353347545709536e-01
4.918885441936413372e+02,2.032980868947277031e+01,-9.593858818328167004e-01
4.928357237242928477e+02,2.029073688983289259e+01,-9.768812754368383366e-01
4.937829032549444719e+02,2.025181498606263375e+01,-9.886966899103784012e-01
4.947300827855959824e+02,2.021304211721800215e+01,-1.000988160620599032e+00
4.956772623162476066e+02,2.017441742893562306e+01,-1.009455046880797457e+00
4.966244418468991171e+02,2.013594007337002978e+01,-1.013783142235094692e+00
4.975716213775506844e+02,2.009760920913159055e+01,-1.014184176720781538e+00
4.985188009082021949e+02,2.005942400122520297e+01,-1.012915011051429337e+00
4.994659804388537623e+02,2.002138362098964208e+01,-1.011517105614924139e+00
5.004131599695053296e+02,1.998348724603763316e+01,-1.004615122031623509e+00
5.013603395001569538e+02,1.994573406019657824e+01,-9.870256606034479852e-01
5.023075190308084643e+02,1.990812325344996836e+01,-9.955147198721663315e-01
5.032546985614600317e+02,1.987065402187943874e+01,-9.866097971330868299e-01
5.042018780921114853e+02,1.983332556760750975e+01,-9.789517586405174221e-01
5.051490576227631095e+02,1.979613709874092820e+01,-9.497667480468240386e-01
5.060962371534147337e+02,1.975908782931469432e+01,-9.361086948604525615e-01
5.070434166840662442e+02,1.972217697923667501e+01,-9.107103082660755744e-01
5.079905962147178116e+02,1.968540377423284582e+01,-8.913360098199560877e-01
5.089377757453693789e+02,1.964876744579317247e+01,-8.609555199891825161e-01
5.098849552760209463e+02,1.961226723111805370e+01,-8.530751456801534127e-01
5.108321348066724568e+02,1.957590237306539294e+01,-8.166159864320325923e-01
5.117793143373240810e+02,1.953967212009823129e+01,-8.062298227721342858e-01
5.127264938679755915e+02,1.950357572623299518e+01,-7.737488525674454110e-01
5.136736733986272156e+02,1.946761245098827686e+01,-7.531101838598651677e-01
5.146208529292787262e+02,1.943178155933420825e+01,-7.309573039340526712e-01
5.155680324599302367e+02,1.939608232164238544e+01,-7.010464417425287253e-01
5.165152119905818608e+02,1.936051401363632962e+01,-6.976568262403106679e-01
5.174623915212333713e+02,1.932507591634253785e+01,-6.687481564454769156e-01
5.184095710518849955e+02,1.928976731604199202e+01,-6.636158468717608949e-01
5.193567505825365060e+02,1.925458750422228960e+01,-6.433947695882650253e-01
5.203039301131880165e+02,1.921953577753021847e+01,nan
5.212511096438396407e+02,1.918461143772489663e+01,nan
5.221982891744911512e+02,1.914981379163141284e+01,nan
5.231454687051427754e+02,1.911514215109495396e+01,nan
5.240926482357942859e+02,1.908059583293544748e+01,nan
5.250398277664457964e+02,1.904617415890269072e+01,nan
5.259870072970974206e+02,1.901187645563195616e+01,nan
