# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,4.346195708987859452e-01
3.517059736572107909e+02,2.843284092111119676e+01,3.781515408230041730e-01
3.526531531878623582e+02,2.835647408680019765e+01,3.842820802229345301e-01
3.536003327185139256e+02,2.828051637598591128e+01,3.515735790769285440e-01
3.545475122491654929e+02,2.820496450972781233e+01,3.831350438060091013e-01
3.554946917798170603e+02,2.812981524403100053e+01,3.541612745334923318e-01
3.564418713104686276e+02,2.805506536938187878e+01,3.641684701364334420e-01
3.573890508411201381e+02,2.798071171029123505e+01,3.541623938607743605e-01
3.583362303717717054e+02,2.790675112484456122e+01,3.501709207855002726e-01
3.592834099024232728e+02,2.783318050425949508e+01,3.637822910596923420e-01
3.602305894330748401e+02,2.775999677245022568e+01,3.492702845057077399e-01
3.611777689637264075e+02,2.768719688559877667e+01,3.303170176615632392e-01
3.621249484943779180e+02,2.761477783173299372e+01,3.293233048113317074e-01
3.630721280250294853e+02,2.754273663031115404e+01,3.167885299247385489e-01
3.640193075556810527e+02,2.747107033181304914e+01,3.038138991281659762e-01
3.649664870863326200e+02,2.739977601733746582e+01,2.852363994830727778e-01
3.659136666169841874e+02,2.732885079820585617e+01,2.797745067171993893e-01
3.668608461476356979e+02,2.725829181557222824e+01,2.652086543351974690e-01
3.678080256782873221e+02,2.718809624003896985e+01,2.512925055528382745e-01
3.687552052089388326e+02,2.711826127127871189e+01,2.460180209665424889e-01
3.697023847395903999e+02,2.704878413766187251e+01,2.505251561366686475e-01
3.706495642702419673e+02,2.697966209589002418e+01,2.356692296014910037e-01
3.715967438008935346e+02,2.691089243063478520e+01,2.285746353438040390e-01
3.725439233315451020e+02,2.684247245418229610e+01,2.224930145113435398e-01
3.734911028621966125e+02,2.677439950608302155e+01,2.415264537930963962e-01
3.744382823928481798e+02,2.670667095280693815e+01,2.156694123660318763e-01
3.753854619234997472e+02,2.663928418740391280e+01,2.019817305360206428e-01
3.763326414541513145e+02,2.657223662916920404e+01,1.892906829153371828e-01
3.772798209848028819e+02,2.650552572331401535e+01,1.794992853036385116e-01
3.782270005154543924e+02,2.643914894064100451e+01,1.514970049997071966e-01
3.791741800461059597e+02,2.637310377722460686e+01,1.488363697408935649e-01
3.801213595767575271e+02,2.630738775409622932e+01,1.347955597468658562e-01
3.810685391074090944e+02,2.624199841693404878e+01,1.373335224411371125e-01
3.820157186380606618e+02,2.617693333575747872e+01,1.013793798739918706e-01
3.829628981687122291e+02,2.611219010462615131e+01,9.810051156170356002e-02
3.839100776993637965e+02,2.604776634134335467e+01,9.711497101561301915e-02
3.848572572300153070e+02,2.598365968716385765e+01,8.400666333727109525e-02
3.858044367606668743e+02,2.591986780650602640e+01,6.998760386762399588e-02
3.867516162913184417e+02,2.585638838666819339e+01,5.567076499350157720e-02
3.876987958219700090e+02,2.579321913754915840e+01,3.811126246943675328e-02
3.886459753526215763e+02,2.573035779137277856e+01,5.815112403476352387e-02
3.895931548832730869e+02,2.566780210241661919e+01,2.038314635099179248e-02
3.905403344139246542e+02,2.560554984674446288e+01,1.726774988022922522e-02
3.914875139445762215e+02,2.554359882194281894e+01,2.161036750910848986e-02
3.924346934752277889e+02,2.548194684686114186e+01,-7.045994927579475771e-03
3.933818730058793562e+02,2.542059176135587606e+01,-2.858018039648115710e-02
3.943290525365308667e+02,2.535953142603814214e+01,-2.480531456984466990e-02
3.952762320671824909e+02,2.529876372202507184e+01,-3.934918908094720696e-02
3.962234115978340014e+02,2.523828655069473825e+01,-6.151259425747539200e-02
3.971705911284855688e+02,2.517809783344451446e+01,-7.318254572210107500e-02
3.981177706591371361e+02,2.511819551145296714e+01,-5.856808574082886937e-02
3.990649501897887035e+02,2.505857754544508254e+01,-9.104405743932378337e-02
4.000121297204402708e+02,2.499924191546086760e+01,-9.232423340628831410e-02
4.009593092510917813e+02,2.494018662062719116e+01,-1.308084338208858610e-01
4.019064887817433487e+02,2.488140967893288646e+01,-7.991056163237721111e-02
4.028536683123949160e+02,2.482290912700700503e+01,-1.104427573794943412e-01
