# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.739565287888392930e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.743702117047927436e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.749111965959488924e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.781822126443570520e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.833359352849156299e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.852671605669812926e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.908643579100905763e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.945697083496597868e+00
3.583362303717717054e+02,2.790675112484456122e+01,2.001368556642296959e+00
3.592834099024232728e+02,2.783318050425949508e+01,2.052829574689529757e+00
3.602305894330748401e+02,2.775999677245022568e+01,2.043093626810593477e+00
3.611777689637264075e+02,2.768719688559877667e+01,2.045587485993200616e+00
3.621249484943779180e+02,2.761477783173299372e+01,2.031198878477783243e+00
3.630721280250294853e+02,2.754273663031115404e+01,2.030935868316278370e+00
3.640193075556810527e+02,2.747107033181304914e+01,2.008481987383604395e+00
3.649664870863326200e+02,2.739977601733746582e+01,2.008811673123905184e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.991419628171421152e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.995352623413002124e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.990576096866489619e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.999687152008425173e+00
3.697023847395903999e+02,2.704878413766187251e+01,2.008147441822616397e+00
3.706495642702419673e+02,2.697966209589002418e+01,2.024531053827320015e+00
3.715967438008935346e+02,2.691089243063478520e+01,2.020308164408828322e+00
3.725439233315451020e+02,2.684247245418229610e+01,2.022887186200876819e+00
3.734911028621966125e+02,2.677439950608302155e+01,2.006753060343162698e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.976341188244906011e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.932720439650514432e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.881047882979639541e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.852462118412985248e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.807839370287150027e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.753141137126611682e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.704158799488121323e+00
3.810685391074090944e+02,2.624199841693404878e+01,1.645496720213081243e+00
3.820157186380606618e+02,2.617693333575747872e+01,1.577215302434873179e+00
3.829628981687122291e+02,2.611219010462615131e+01,1.521639718342052028e+00
3.839100776993637965e+02,2.604776634134335467e+01,1.431720712123337291e+00
3.848572572300153070e+02,2.598365968716385765e+01,1.353092525687189518e+00
3.858044367606668743e+02,2.591986780650602640e+01,1.266778112601099293e+00
3.867516162913184417e+02,2.585638838666819339e+01,1.158254926486893988e+00
3.876987958219700090e+02,2.579321913754915840e+01,1.071394805949234641e+00
3.886459753526215763e+02,2.573035779137277856e+01,9.929202816778173180e-01
3.895931548832730869e+02,2.566780210241661919e+01,8.750175219295204254e-01
3.905403344139246542e+02,2.560554984674446288e+01,7.712506548093081005e-01
3.914875139445762215e+02,2.554359882194281894e+01,6.745238213144285622e-01
3.924346934752277889e+02,2.548194684686114186e+01,5.778280005405264097e-01
3.933818730058793562e+02,2.542059176135587606e+01,4.573644872394660443e-01
3.943290525365308667e+02,2.535953142603814214e+01,3.589862765900456165e-01
3.952762320671824909e+02,2.529876372202507184e+01,2.670244485281222935e-01
3.962234115978340014e+02,2.523828655069473825e+01,1.676585941189276119e-01
3.971705911284855688e+02,2.517809783344451446e+01,9.069713944544757767e-02
3.981177706591371361e+02,2.511819551145296714e+01,-2.319042591912764354e-03
3.990649501897887035e+02,2.505857754544508254e+01,-7.563478874787012141e-02
4.000121297204402708e+02,2.499924191546086760e+01,-1.286657971808921330e-01
4.009593092510917813e+02,2.494018662062719116e+01,-1.905450318535554799e-01
4.019064887817433487e+02,2.488140967893288646e+01,-2.439819001169864221e-01
4.028536683123949160e+02,2.482290912700700503e+01,-2.820040975088966562e-01
4.038008478430464834e+02,2.476468301990020748e+01,-3.128181681388161883e-01
4.047480273736980507e+02,2.470672943086920270e+01,-3.621388570923521066e-01
4.056952069043495612e+02,2.464904645116424220e+01,-3.955465475804227915e-01
4.066423864350011854e+02,2.459163218981951005e+01,-4.140542835680908751e-01
4.075895659656526959e+02,2.453448477344656453e+01,-4.177863426751811660e-01
4.085367454963042633e+02,2.447760234603049412e+01,-4.249354703285483925e-01
4.094839250269558306e+02,2.442098306872903990e+01,-4.601906751875177171e-01
4.104311045576073980e+02,2.436462511967442168e+01,-4.480439901252397106e-01
4.113782840882589653e+02,2.430852669377792097e+01,-4.396209947581308231e-01
4.123254636189104758e+02,2.425268600253717111e+01,-4.435778364599137769e-01
4.132726431495620432e+02,2.419710127384606935e+01,-4.481162625970390723e-01
4.142198226802136105e+02,2.414177075180733212e+01,-4.277498101095528193e-01
4.151670022108651779e+02,2.408669269654758338e+01,-4.164334117976949412e-01
4.161141817415167452e+02,2.403186538403498673e+01,-3.943402712289479917e-01
4.170613612721682557e+02,2.397728710589937151e+01,-3.851597496783992769e-01
