# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.507587941265592235e+02,2.850962019327687713e+01,1.389659384941133391e+00
3.517059736572107909e+02,2.843284092111119676e+01,1.383273397987342834e+00
3.526531531878623582e+02,2.835647408680019765e+01,1.374952126417555043e+00
3.536003327185139256e+02,2.828051637598591128e+01,1.380466095259179182e+00
3.545475122491654929e+02,2.820496450972781233e+01,1.382542708798127684e+00
3.554946917798170603e+02,2.812981524403100053e+01,1.400522481284791398e+00
3.564418713104686276e+02,2.805506536938187878e+01,1.424170850481712103e+00
3.573890508411201381e+02,2.798071171029123505e+01,1.437098261388305209e+00
3.583362303717717054e+02,2.790675112484456122e+01,1.454539001620066330e+00
3.592834099024232728e+02,2.783318050425949508e+01,1.445962494982903745e+00
3.602305894330748401e+02,2.775999677245022568e+01,1.438912180194086288e+00
3.611777689637264075e+02,2.768719688559877667e+01,1.400819993642251848e+00
3.621249484943779180e+02,2.761477783173299372e+01,1.390128937048592972e+00
3.630721280250294853e+02,2.754273663031115404e+01,1.340435687896725403e+00
3.640193075556810527e+02,2.747107033181304914e+01,1.319387734893554098e+00
3.649664870863326200e+02,2.739977601733746582e+01,1.262273119782319153e+00
3.659136666169841874e+02,2.732885079820585617e+01,1.241688689230101117e+00
3.668608461476356979e+02,2.725829181557222824e+01,1.227489521182646204e+00
3.678080256782873221e+02,2.718809624003896985e+01,1.208525597312380073e+00
3.687552052089388326e+02,2.711826127127871189e+01,1.193743303514826382e+00
3.697023847395903999e+02,2.704878413766187251e+01,1.189539839847588709e+00
3.706495642702419673e+02,2.697966209589002418e+01,1.189569774411624925e+00
3.715967438008935346e+02,2.691089243063478520e+01,1.171685282805665862e+00
3.725439233315451020e+02,2.684247245418229610e+01,1.145512510596025768e+00
3.734911028621966125e+02,2.677439950608302155e+01,1.127489739448103379e+00
3.744382823928481798e+02,2.670667095280693815e+01,1.104073560468677329e+00
3.753854619234997472e+02,2.663928418740391280e+01,1.048521053637868627e+00
3.763326414541513145e+02,2.657223662916920404e+01,1.002967887370490363e+00
3.772798209848028819e+02,2.650552572331401535e+01,9.587924319783953653e-01
3.782270005154543924e+02,2.643914894064100451e+01,9.192858656805709128e-01
3.791741800461059597e+02,2.637310377722460686e+01,8.760094100318813748e-01
3.801213595767575271e+02,2.630738775409622932e+01,8.301848857822385908e-01
3.810685391074090944e+02,2.624199841693404878e+01,7.838547547013874350e-01
3.820157186380606618e+02,2.617693333575747872e+01,7.383787018363838772e-01
3.829628981687122291e+02,2.611219010462615131e+01,7.148311588754988621e-01
3.839100776993637965e+02,2.604776634134335467e+01,6.585253149945331508e-01
3.848572572300153070e+02,2.598365968716385765e+01,6.131435185110606367e-01
3.858044367606668743e+02,2.591986780650602640e+01,5.782279822545504100e-01
3.867516162913184417e+02,2.585638838666819339e+01,5.374983331232963124e-01
3.876987958219700090e+02,2.579321913754915840e+01,5.065212823767775152e-01
3.886459753526215763e+02,2.573035779137277856e+01,4.596822732042035731e-01
3.895931548832730869e+02,2.566780210241661919e+01,3.815034282244742503e-01
3.905403344139246542e+02,2.560554984674446288e+01,3.357472258870674020e-01
3.914875139445762215e+02,2.554359882194281894e+01,2.773631593762067582e-01
3.924346934752277889e+02,2.548194684686114186e+01,2.062200850715357192e-01
3.933818730058793562e+02,2.542059176135587606e+01,1.180479208611530245e-01
3.943290525365308667e+02,2.535953142603814214e+01,5.308063695382191083e-02
3.952762320671824909e+02,2.529876372202507184e+01,-1.726233992866162831e-02
3.962234115978340014e+02,2.523828655069473825e+01,-8.091002441168732018e-02
3.971705911284855688e+02,2.517809783344451446e+01,-1.304091975496343980e-01
3.981177706591371361e+02,2.511819551145296714e+01,-1.913156573949229555e-01
3.990649501897887035e+02,2.505857754544508254e+01,-2.416510067505291404e-01
4.000121297204402708e+02,2.499924191546086760e+01,-2.773257223643793568e-01
4.009593092510917813e+02,2.494018662062719116e+01,-3.287864661465964011e-01
4.019064887817433487e+02,2.488140967893288646e+01,-3.548320378224312788e-01
4.028536683123949160e+02,2.482290912700700503e+01,-3.786577875342455046e-01
4.038008478430464834e+02,2.476468301990020748e+01,-3.982788834258877975e-01
4.047480273736980507e+02,2.470672943086920270e+01,-4.305467701932920721e-01
4.056952069043495612e+02,2.464904645116424220e+01,-4.552322133359690270e-01
